ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
3,1981,7,93.8,1.30,0.28,0.09,1.01,-3.000,0.015,5.01,6.09,0.067,0.56,0.0050,5.8
3,1981,8,80.3,1.21,0.25,0.08,0.85,-3.000,0.013,4.90,6.10,0.036,0.41,0.0060,5.2
3,1981,9,43.0,1.27,0.30,0.11,1.08,-3.000,0.019,5.13,6.16,0.111,0.44,0.0020,6.0
3,1981,10,163.6,1.19,0.27,0.15,0.91,-3.000,0.015,5.04,6.26,0.106,0.48,0.0020,5.3
3,1981,11,55.7,1.20,0.28,0.09,0.97,-3.000,0.012,5.12,6.25,0.138,0.55,0.0010,6.0
3,1981,12,30.1,1.23,0.30,0.08,1.06,-3.000,0.010,5.20,6.27,0.329,0.50,0.0020,6.7
3,1982,1,36.9,1.22,0.31,0.10,1.03,-3.000,0.014,5.14,6.08,0.587,0.44,0.0010,6.7
3,1982,2,32.3,1.25,0.33,0.10,1.12,-3.000,0.013,5.28,6.34,0.489,0.46,0.0020,7.1
3,1982,3,59.5,1.28,0.34,0.12,1.10,-3.000,0.017,5.21,6.10,0.959,0.47,0.0020,7.4
3,1982,4,363.4,1.12,0.27,0.19,0.69,-3.000,0.014,4.92,5.29,1.258,0.34,0.0050,4.7
3,1982,5,42.6,1.11,0.26,0.15,0.80,-3.000,0.018,5.05,5.40,0.392,0.37,0.0030,5.3
3,1982,6,38.3,1.20,0.29,0.10,1.06,-3.000,0.010,5.26,5.74,0.131,0.39,0.0040,5.9
3,1982,7,6.7,1.25,0.32,0.11,1.15,-3.000,0.019,5.32,5.94,0.300,0.42,0.0060,6.3
3,1982,8,1.9,1.41,0.42,0.19,1.56,-3.000,0.022,5.49,6.42,0.630,0.45,0.0070,7.7
3,1982,9,4.2,1.38,0.40,0.29,1.40,-3.000,0.013,5.54,6.41,0.566,0.40,0.0040,6.8
3,1982,10,10.9,1.30,0.36,0.25,1.29,-3.000,0.013,5.56,6.42,0.067,0.38,0.0030,6.4
3,1982,11,83.5,1.27,0.31,0.17,1.02,-3.000,0.020,5.14,6.21,0.201,0.47,0.0020,5.6
3,1982,12,76.7,1.27,0.30,0.09,0.98,-3.000,0.010,5.16,6.13,0.285,0.47,0.0020,5.8
3,1983,1,81.7,1.17,0.27,0.16,0.82,-3.000,0.010,4.96,5.75,0.964,0.47,0.0040,4.8
3,1983,2,66.9,1.13,0.26,0.15,0.80,-3.000,0.012,4.94,5.54,0.922,0.43,0.0040,4.6
3,1983,3,120.9,1.18,0.28,0.12,0.90,-3.000,0.014,5.08,5.73,0.633,0.47,0.0030,4.9
3,1983,4,150.9,1.08,0.25,0.14,0.81,-3.000,0.013,5.01,5.24,0.457,0.47,0.0040,4.5
3,1983,5,161.5,1.08,0.24,0.15,0.84,-3.000,0.014,4.98,5.65,0.226,0.50,0.0040,4.8
3,1983,6,35.3,1.13,0.26,0.15,0.93,-3.000,0.016,5.06,5.58,0.133,0.47,0.0060,5.1
3,1983,7,1.0,1.43,0.42,0.23,1.53,-3.000,0.013,5.31,6.33,1.022,0.59,0.0050,7.4
3,1983,8,2.7,1.49,0.41,0.31,1.34,-3.000,0.016,5.46,5.82,1.223,0.48,0.0050,6.4
3,1983,9,0.7,1.55,0.44,0.40,1.42,-3.000,0.016,5.49,5.62,1.697,0.56,0.0070,6.5
3,1983,10,5.9,1.35,0.37,0.56,1.26,-3.000,0.011,5.36,5.79,0.308,0.71,0.0040,5.8
3,1983,11,101.9,1.24,0.30,0.23,0.92,-3.000,0.018,5.06,5.45,0.036,0.67,0.0030,5.1
3,1983,12,159.7,1.10,0.23,0.14,0.72,-3.000,0.015,5.02,5.16,0.131,0.53,0.0030,4.3
3,1984,1,16.0,1.21,0.28,0.12,0.98,-3.000,0.013,5.27,5.54,0.176,0.49,0.0040,5.4
3,1984,2,114.7,1.14,0.26,0.11,0.88,-3.000,0.011,5.08,5.38,0.402,0.51,0.0020,4.8
3,1984,3,64.4,1.10,0.26,0.10,0.92,-3.000,0.012,5.14,5.33,0.202,0.47,0.0030,5.0
3,1984,4,258.9,1.01,0.23,0.13,0.73,-3.000,0.020,5.03,4.97,0.212,0.38,0.0050,4.2
3,1984,5,235.4,1.02,0.22,0.14,0.79,-3.000,0.010,5.04,5.47,0.037,0.34,0.0060,4.5
3,1984,6,94.7,1.08,0.24,0.10,0.83,-3.000,0.012,5.09,5.38,0.028,0.33,0.0050,4.9
3,1984,7,65.3,1.10,0.23,0.07,0.80,-3.000,0.010,5.08,5.17,0.021,0.36,0.0050,4.7
3,1984,8,1.2,1.22,0.33,0.11,1.52,-3.000,0.015,5.34,6.10,0.382,0.46,0.0070,7.4
3,1984,9,0.6,1.21,0.42,0.15,1.97,-3.000,0.020,5.37,6.69,0.612,0.64,0.0070,8.4
3,1984,10,3.2,1.30,0.50,0.95,1.87,-3.000,0.018,5.77,7.00,0.515,0.70,0.0090,7.9
3,1984,11,37.7,1.19,0.34,0.44,1.17,-3.000,0.019,5.29,6.05,0.277,0.68,0.0050,5.8
3,1984,12,78.2,1.17,0.27,0.17,0.90,-3.000,0.020,5.11,5.16,0.369,0.53,0.0030,4.9
3,1985,1,22.5,1.20,0.28,0.16,0.95,-3.000,0.014,5.10,5.19,0.375,0.52,0.0020,5.3
3,1985,2,67.5,1.16,0.28,0.19,0.94,-3.000,0.012,5.03,5.43,1.468,0.55,0.0020,4.9
3,1985,3,98.1,1.10,0.26,0.15,0.93,-3.000,0.014,5.09,5.32,0.836,0.51,0.0030,4.9
3,1985,4,112.4,1.10,0.26,0.16,0.88,-3.000,0.013,5.04,5.23,0.759,0.51,0.0040,4.7
3,1985,5,66.7,1.14,0.27,0.15,1.00,-3.000,0.022,5.10,5.62,0.186,0.53,0.0040,5.2
3,1985,6,20.8,1.31,0.32,0.12,1.19,-3.000,0.016,5.41,5.92,0.139,0.54,0.0060,5.8
3,1985,7,3.2,1.40,0.29,0.11,1.30,-3.000,0.018,5.49,6.18,0.154,0.56,0.0080,6.4
3,1985,8,1.0,1.45,0.45,0.15,1.85,-3.000,0.014,5.45,6.84,0.398,0.56,0.0080,8.2
3,1985,9,17.0,1.21,0.26,0.25,0.83,-3.000,0.031,5.02,5.46,0.223,0.51,0.0080,4.6
3,1985,10,74.6,1.13,0.24,0.14,0.86,-3.000,0.019,5.00,5.55,0.045,0.48,0.0060,4.7
3,1985,11,100.1,1.11,0.25,0.09,0.91,-3.000,0.020,5.04,5.58,0.052,0.47,0.0050,5.1
3,1985,12,43.8,1.09,0.25,0.08,0.92,-3.000,0.010,5.03,5.47,0.200,0.44,0.0050,5.0
3,1986,1,175.2,1.07,0.25,0.26,0.65,-3.000,0.024,4.87,4.57,0.970,0.35,0.0110,3.6
3,1986,2,24.3,1.13,0.28,0.12,0.89,-3.000,0.023,5.15,5.35,0.267,0.38,0.0060,5.0
3,1986,3,180.3,1.06,0.26,0.12,0.79,-3.000,0.020,5.00,5.10,0.463,0.34,0.0050,4.5
3,1986,4,144.9,0.98,0.24,0.11,0.73,-3.000,0.020,4.98,5.00,0.245,0.33,0.0040,4.3
3,1986,5,74.7,1.04,0.26,0.10,0.99,-3.000,0.027,5.11,5.40,0.028,0.43,0.0050,5.4
3,1986,6,20.2,1.13,0.28,0.08,1.09,-3.000,0.022,5.22,5.56,0.037,0.45,0.0040,5.6
3,1986,7,21.2,1.19,0.29,0.09,1.14,-3.000,0.027,5.28,5.59,0.052,0.42,0.0060,5.6
3,1986,8,77.5,1.15,0.26,0.06,0.91,-3.000,0.027,5.12,5.43,0.047,0.35,0.0060,5.0
3,1986,9,37.2,1.12,0.27,0.08,1.04,-3.000,0.022,5.21,5.57,0.029,0.32,0.0050,5.3
3,1986,10,52.2,1.11,0.29,0.12,1.09,-3.000,0.023,5.19,5.75,0.027,0.33,0.0060,5.3
3,1986,11,89.7,1.10,0.28,0.10,1.02,-3.000,0.026,5.14,5.52,0.314,0.33,0.0050,5.4
3,1986,12,66.3,1.07,0.27,0.07,0.97,-3.000,0.026,5.13,5.44,0.312,0.34,0.0060,5.4
3,1987,1,19.9,1.13,0.31,0.08,1.12,-3.000,0.020,5.23,5.61,0.294,0.36,0.0050,5.9
3,1987,2,10.9,1.15,0.34,0.10,1.23,-3.000,0.018,5.36,5.80,0.314,0.39,0.0060,6.2
3,1987,3,247.4,1.17,0.27,0.21,0.82,-3.000,0.025,5.03,4.88,1.205,0.35,0.0040,4.8
3,1987,4,102.3,1.18,0.25,0.26,0.72,-3.000,0.024,5.00,4.82,0.917,0.37,0.0050,4.6
3,1987,5,49.4,1.09,0.30,0.13,1.01,-3.000,0.021,5.20,5.30,0.095,0.42,0.0080,5.5
3,1987,6,95.4,1.11,0.27,0.08,1.02,-3.000,0.023,5.18,5.33,0.053,0.41,0.0080,5.5
3,1987,7,21.2,1.13,0.28,0.08,1.07,-3.000,0.023,5.21,5.33,0.065,0.39,0.0060,5.6
3,1987,8,7.3,1.24,0.36,0.11,1.46,0.000,0.015,5.39,5.92,0.172,0.41,0.0070,7.4
3,1987,9,45.7,1.11,0.28,0.18,1.15,0.000,0.017,5.29,5.26,0.058,0.38,0.0080,5.3
3,1987,10,64.2,1.06,0.28,0.19,1.07,-3.000,0.021,5.24,5.23,0.021,0.39,0.0070,5.3
3,1987,11,79.0,1.09,0.29,0.19,0.95,-3.000,0.012,4.99,5.23,0.483,0.49,0.0080,5.1
3,1987,12,54.3,1.10,0.29,0.13,0.97,-3.000,0.017,5.10,5.33,0.409,0.50,0.0070,5.3
3,1988,1,19.4,1.17,0.33,0.10,1.16,-3.000,0.025,5.33,5.68,0.340,0.49,0.0050,6.1
3,1988,2,28.7,1.23,0.36,0.11,1.16,-3.000,0.034,5.29,5.58,0.372,0.45,0.0050,5.8
3,1988,3,77.5,1.21,0.35,0.21,0.99,-3.000,0.023,5.05,5.00,1.633,0.51,0.0100,4.9
3,1988,4,160.9,1.11,0.31,0.15,0.93,-3.000,0.019,5.10,5.11,0.891,0.47,0.0090,4.7
3,1988,5,63.1,1.11,0.29,0.16,1.09,-3.000,0.025,5.24,5.50,0.149,0.49,0.0110,5.4
3,1988,6,7.0,1.21,0.35,0.16,1.32,-3.000,0.015,5.42,5.71,0.160,0.54,0.0100,6.2
3,1988,7,7.3,1.38,0.40,0.18,1.55,-3.000,0.018,5.57,6.11,0.212,0.53,0.0110,7.0
3,1988,8,6.6,1.26,0.33,0.14,1.29,-3.000,0.015,5.24,5.80,0.155,0.51,0.0100,5.8
3,1988,9,12.3,1.23,0.33,0.12,1.25,-3.000,0.017,5.22,5.81,0.067,0.47,0.0090,5.7
3,1988,10,10.7,1.28,0.42,0.51,1.53,-3.000,0.012,5.57,6.35,0.076,0.61,0.0030,6.0
3,1988,11,86.9,1.21,0.34,0.17,1.10,-3.000,0.024,5.11,5.70,0.322,0.69,0.0040,4.8
3,1988,12,22.8,1.28,0.35,0.13,1.22,-3.000,0.018,5.23,5.85,0.504,0.59,0.0030,5.0
3,1989,1,11.8,1.31,0.38,0.14,1.33,-3.000,0.017,5.32,5.95,0.634,0.54,0.0020,4.8
3,1989,2,17.2,1.34,0.41,0.15,1.37,-3.000,0.024,5.37,6.08,0.713,0.55,0.0020,5.9
3,1989,3,93.7,1.27,0.35,0.17,1.13,-3.000,0.019,5.16,5.27,1.503,0.57,0.0020,5.0
3,1989,4,200.7,1.20,0.30,0.16,0.94,-3.000,0.022,5.03,5.10,1.462,0.54,0.0020,4.5
3,1989,5,165.8,1.11,0.27,0.18,0.88,-3.000,0.019,5.02,5.25,0.649,0.48,0.0030,4.7
3,1989,6,79.5,1.15,0.29,0.13,1.01,-3.000,0.026,5.12,5.55,0.167,0.52,0.0030,5.0
3,1989,7,6.2,1.19,0.30,0.10,1.22,-3.000,0.018,5.31,5.70,0.159,0.51,0.0020,5.8
3,1989,8,13.3,1.24,0.32,0.12,1.22,-3.000,0.015,5.25,5.79,0.045,0.41,0.0030,5.9
3,1989,9,19.0,1.24,0.33,0.14,1.23,-3.000,0.021,5.26,5.89,0.024,0.46,0.0050,5.7
3,1989,10,146.1,1.21,0.29,0.22,0.95,-3.000,0.033,5.08,5.62,0.065,0.52,0.0050,4.9
3,1989,11,137.5,1.14,0.21,0.11,0.96,-3.000,0.016,5.05,5.46,0.358,0.54,0.0050,5.1
3,1989,12,18.6,1.18,0.30,0.10,1.09,-3.000,0.015,5.13,5.53,0.601,0.53,0.0060,5.5
3,1990,1,69.2,1.19,0.33,0.11,1.11,-3.000,0.032,5.09,5.28,1.375,0.52,0.0040,5.4
3,1990,2,66.1,1.21,0.32,0.12,1.09,-3.000,0.016,5.03,5.29,1.657,0.51,0.0040,5.3
3,1990,3,190.1,1.17,0.29,0.16,0.97,-3.000,0.026,4.97,4.87,2.186,0.43,0.0070,4.9
3,1990,4,132.4,1.12,0.28,0.16,0.92,-3.000,0.015,5.00,4.93,1.712,0.43,0.0060,4.8
3,1990,5,129.4,1.12,0.27,0.19,0.93,-3.000,0.030,5.03,5.11,0.863,0.45,0.0060,4.9
3,1990,6,92.9,1.16,0.28,0.10,0.98,-3.000,0.022,5.11,5.42,0.092,0.47,0.0090,5.2
3,1990,7,30.1,1.11,0.26,0.08,0.99,-3.000,0.028,5.14,5.45,0.026,0.42,0.0080,5.2
3,1990,8,182.7,1.30,0.32,0.26,0.93,-3.000,0.031,5.16,4.99,1.072,0.39,0.0090,5.0
3,1990,9,14.0,1.17,0.30,0.09,1.19,-3.000,0.022,5.32,5.77,0.071,0.41,0.0040,5.9
3,1990,10,156.5,1.14,0.28,0.14,0.93,-3.000,0.024,5.17,5.43,0.057,0.47,0.0030,5.2
3,1990,11,89.2,1.09,0.25,0.08,0.90,-3.000,0.018,5.07,5.23,0.454,0.49,0.0080,5.1
3,1990,12,149.3,1.04,0.26,0.11,0.81,-3.000,0.014,4.96,4.84,1.258,0.43,0.0070,4.6
3,1991,1,31.8,1.08,0.28,0.09,0.99,-3.000,0.012,5.13,5.19,0.998,0.42,0.0060,5.4
3,1991,2,25.8,1.15,0.31,0.10,1.04,-3.000,0.022,5.19,5.28,1.250,0.42,0.0070,5.4
3,1991,3,129.4,1.15,0.30,0.11,0.91,-3.000,0.025,5.04,4.88,1.929,0.39,0.0040,4.9
3,1991,4,130.1,1.06,0.28,0.11,0.86,-3.000,0.025,5.00,5.02,1.170,0.41,0.0030,4.8
3,1991,5,52.0,1.20,0.30,0.12,1.03,-3.000,0.018,5.14,5.42,0.330,0.46,0.0030,5.6
3,1991,6,5.9,1.22,0.35,0.12,1.26,-3.000,0.020,5.36,5.73,0.216,0.51,0.0030,6.3
3,1991,7,4.2,1.41,0.39,0.34,1.19,-3.000,0.010,5.37,5.42,1.083,0.43,0.0090,5.5
3,1991,8,70.7,1.14,0.26,0.11,0.74,-3.000,0.022,5.01,4.91,0.021,0.36,0.0060,4.3
3,1991,9,19.1,1.18,0.32,0.10,1.18,-3.000,0.029,5.33,5.59,0.014,0.37,0.0030,5.8
3,1991,10,136.8,1.09,0.27,0.10,0.86,-3.000,0.028,5.06,5.25,0.027,0.34,0.0030,5.0
3,1991,11,64.0,1.05,0.26,0.13,0.93,-3.000,0.023,5.10,5.35,0.153,0.41,0.0020,5.2
3,1991,12,73.6,1.11,0.28,0.10,0.92,-3.000,0.029,5.03,5.36,0.428,0.40,0.0010,5.1
3,1992,1,73.0,1.07,0.28,0.09,0.92,-3.000,0.018,5.12,5.34,0.410,0.37,0.0020,5.1
3,1992,2,15.8,1.15,0.33,0.11,1.08,-3.000,0.017,5.33,5.45,0.430,0.44,0.0030,5.6
3,1992,3,118.3,1.12,0.31,0.13,0.98,-3.000,0.034,5.19,5.17,0.745,0.44,0.0030,5.1
3,1992,4,196.0,0.97,0.25,0.15,0.80,-3.000,0.026,5.07,4.81,0.576,0.44,0.0060,4.2
3,1992,5,59.8,1.02,0.27,0.14,0.85,-3.000,0.018,5.09,5.03,0.225,0.48,0.0040,4.7
3,1992,6,19.1,1.09,0.29,0.12,1.03,-3.000,0.028,5.20,5.20,0.077,0.52,0.0030,5.3
3,1992,7,24.8,1.15,0.29,0.09,1.04,-3.000,0.033,5.28,5.24,0.018,0.49,0.0050,5.2
3,1992,8,44.5,1.12,0.28,0.07,1.09,-3.000,0.030,5.27,5.35,0.029,0.41,0.0040,5.4
3,1992,9,63.8,1.09,0.26,0.06,0.97,-3.000,0.038,5.20,5.25,0.010,0.36,-3.0000,5.1
3,1992,10,53.5,1.07,0.29,0.15,1.04,-3.000,0.028,5.25,5.44,0.010,0.39,0.0000,5.3
3,1992,11,159.9,0.99,0.25,0.08,0.91,-3.000,0.046,5.07,5.16,0.054,0.41,0.0010,5.0
3,1992,12,41.1,1.02,0.27,0.07,0.99,-3.000,0.043,5.19,5.39,0.097,0.39,0.0010,5.4
3,1993,1,42.1,1.04,0.28,0.07,1.04,-3.000,0.036,5.21,5.37,0.216,0.39,0.0010,5.5
3,1993,2,14.8,1.07,0.31,0.10,1.15,-3.000,0.041,5.32,5.45,0.178,0.41,0.0010,5.8
3,1993,3,121.1,1.00,0.28,0.13,0.92,-3.000,0.033,5.02,4.81,0.835,0.41,0.0030,4.6
3,1993,4,258.9,0.94,0.24,0.13,0.74,-3.000,0.020,5.04,4.53,0.313,0.36,0.0030,4.2
3,1993,5,31.2,0.99,0.26,0.12,0.99,-3.000,0.011,5.11,5.07,0.011,0.46,0.0010,5.1
3,1993,6,25.8,1.04,0.27,0.11,1.02,-3.000,0.005,5.24,5.02,0.010,0.45,0.0020,5.3
3,1993,7,4.7,1.27,0.35,0.14,1.65,-3.000,0.006,5.50,5.84,0.051,0.55,0.0040,7.2
3,1993,8,9.0,1.29,0.35,0.13,1.46,-3.000,0.006,5.48,5.70,0.010,0.47,0.0010,6.9
3,1993,9,19.4,1.10,0.29,0.09,1.12,-3.000,0.018,5.29,5.40,0.010,0.43,0.0010,5.3
3,1993,10,47.2,1.04,0.28,0.20,1.01,-3.000,0.026,5.25,5.46,0.010,0.46,0.0020,5.0
3,1993,11,144.2,1.03,0.26,0.13,0.89,-3.000,0.014,5.06,5.24,0.063,0.66,0.0010,4.8
3,1993,12,82.5,1.03,0.26,0.10,0.90,-3.000,0.022,5.03,5.04,0.105,0.80,0.0010,4.7
3,1994,1,22.6,1.08,0.29,0.10,1.09,-3.000,0.032,5.27,5.33,0.170,0.65,0.0010,5.5
3,1994,2,26.9,1.05,0.28,0.09,1.06,-3.000,0.014,5.29,5.16,0.223,0.55,0.0010,5.3
3,1994,3,52.5,1.07,0.28,0.10,1.06,-3.000,0.005,5.27,5.24,0.172,0.57,0.0010,5.2
3,1994,4,334.4,0.91,0.22,0.11,0.78,-3.000,0.008,4.99,4.82,0.298,0.43,0.0010,4.1
3,1994,5,81.9,0.94,0.23,0.11,0.86,-3.000,0.012,5.08,4.92,0.023,0.42,0.0010,4.7
3,1994,6,17.3,1.06,0.27,0.11,1.14,-3.000,0.017,5.38,5.21,0.010,0.47,0.0010,5.6
3,1994,7,9.2,1.13,0.29,0.09,1.31,-3.000,0.007,5.50,5.33,0.010,0.52,0.0010,6.3
3,1994,8,11.2,1.11,0.29,0.10,1.33,-3.000,0.005,5.48,5.27,0.109,0.46,0.0020,6.0
3,1994,9,20.4,1.10,0.31,0.14,1.34,-3.000,0.011,5.56,5.41,0.031,0.48,0.0020,5.8
3,1994,10,16.3,1.07,0.31,0.20,1.31,-3.000,0.008,5.54,5.47,0.010,0.46,0.0020,5.7
3,1994,11,34.8,1.10,0.31,0.14,1.30,-3.000,0.006,5.49,5.47,0.043,0.48,0.0030,5.9
3,1994,12,86.8,1.09,0.29,0.09,1.12,-3.000,0.019,5.30,5.21,0.234,0.48,0.0020,5.6
3,1995,1,110.6,1.07,0.27,0.11,0.96,-3.000,0.015,5.09,4.91,0.678,0.54,0.0030,5.1
3,1995,2,16.3,1.10,0.30,0.10,1.14,-3.000,0.016,5.32,5.24,0.279,0.51,0.0010,6.0
3,1995,3,118.5,1.05,0.27,0.11,1.00,-3.000,0.012,5.13,4.94,0.567,0.51,0.0010,5.4
3,1995,4,60.8,1.01,0.26,0.11,1.02,-3.000,0.005,5.14,5.04,0.274,0.50,0.0010,5.5
3,1995,5,64.0,1.03,0.27,0.13,1.12,-3.000,0.013,5.21,5.19,0.091,0.51,0.0020,5.7
3,1995,6,16.1,1.07,0.28,0.11,1.24,-3.000,0.012,5.29,5.28,0.049,0.54,0.0020,6.0
3,1995,7,13.7,1.14,0.32,0.18,1.26,-3.000,0.010,5.32,5.25,0.321,0.55,0.0030,6.3
3,1995,8,61.3,1.09,0.26,0.08,1.00,-3.000,0.014,5.14,4.98,0.010,0.48,0.0020,5.3
3,1995,9,4.1,1.17,0.38,0.15,1.58,-3.000,0.018,5.53,5.97,0.032,0.53,0.0020,7.5
3,1995,10,151.8,1.05,0.26,0.18,0.97,-3.000,0.017,5.04,4.96,0.073,0.67,0.0020,5.0
3,1995,11,158.8,0.95,0.23,0.11,0.88,-3.000,0.005,4.94,4.69,0.061,0.71,0.0020,5.0
3,1995,12,21.0,1.00,0.27,0.09,1.09,-3.000,0.005,5.21,5.02,0.194,0.60,0.0010,5.4
3,1996,1,233.8,0.94,0.26,0.13,0.97,-3.000,0.005,5.08,4.67,0.571,0.66,0.0020,4.8
3,1996,2,106.3,0.96,0.26,0.12,1.00,-3.000,0.005,5.11,4.67,0.393,0.75,0.0010,4.9
3,1996,3,81.7,0.92,0.25,0.11,0.99,-3.000,0.005,5.19,4.67,0.275,0.72,0.0010,5.0
3,1996,4,276.8,0.81,0.21,0.11,0.83,-3.000,0.005,5.06,4.33,0.258,0.56,0.0020,4.2
3,1996,5,155.0,0.80,0.20,0.13,0.82,-3.000,0.007,5.13,4.30,0.071,0.51,0.0020,4.3
3,1996,6,64.5,0.90,0.23,0.09,1.00,-3.000,0.010,5.29,4.50,0.010,0.51,0.0020,4.9
3,1996,7,126.0,0.87,0.21,0.06,0.87,-3.000,0.005,5.19,4.26,0.010,0.40,0.0010,4.6
3,1996,8,6.4,0.97,0.26,0.09,1.18,-3.000,0.005,5.49,4.82,0.070,0.45,0.0020,6.0
3,1996,9,2.3,1.04,0.36,0.22,1.76,-3.000,0.005,5.78,5.73,0.249,0.64,0.0030,7.6
3,1996,10,41.7,0.93,0.27,0.58,1.00,-3.000,0.005,5.38,4.61,0.015,0.71,0.0030,4.6
3,1996,11,129.1,0.96,0.24,0.16,0.94,-3.000,0.006,5.22,4.55,0.022,0.78,0.0010,4.6
3,1996,12,190.6,0.83,0.20,0.14,0.77,-3.000,0.006,4.96,4.04,0.236,0.61,0.0020,3.9
3,1997,1,30.6,0.89,0.23,0.11,0.91,-3.000,0.008,5.21,4.37,0.234,0.54,0.0010,4.5
3,1997,2,39.4,0.92,0.26,0.10,0.99,-3.000,0.020,5.28,4.49,0.287,0.52,0.0010,5.0
3,1997,3,70.0,0.89,0.25,0.11,0.94,-3.000,0.009,5.16,4.43,0.345,0.50,0.0010,4.7
3,1997,4,281.9,0.77,0.20,0.13,0.75,-3.000,0.007,5.03,3.98,0.442,0.36,0.0010,3.8
3,1997,5,121.9,0.77,0.20,0.12,0.78,-3.000,0.005,5.07,4.09,0.106,0.34,0.0010,4.2
3,1997,6,16.4,0.94,0.26,0.12,1.17,-3.000,0.005,5.45,4.71,0.049,0.48,0.0020,5.7
3,1997,7,42.9,0.97,0.26,0.09,1.18,-3.000,0.012,5.41,4.71,0.066,0.49,0.0010,6.0
3,1997,8,4.1,1.02,0.33,0.13,1.55,-3.000,0.009,5.73,5.09,0.088,0.50,0.0030,7.4
3,1997,9,5.4,1.04,0.33,0.15,1.46,-3.000,0.019,5.91,5.03,0.153,0.47,0.0020,6.9
3,1997,10,8.8,1.02,0.33,0.36,1.29,-3.000,0.030,5.86,5.07,0.059,0.49,0.0020,5.8
3,1997,11,69.6,0.90,0.26,0.23,0.97,-3.000,0.017,5.33,4.61,0.017,0.49,0.0020,5.0
3,1997,12,21.3,0.98,0.29,0.09,1.14,-3.000,0.012,5.52,4.92,0.128,0.45,0.0010,5.7
3,1998,1,95.4,0.87,0.25,0.20,0.79,-3.000,0.018,5.21,4.07,0.692,0.36,0.0030,4.5
3,1998,2,48.0,0.92,0.26,0.10,1.02,-3.000,0.005,5.39,4.67,0.167,0.41,0.0010,5.5
3,1998,3,231.9,0.83,0.22,0.12,0.81,-3.000,0.016,5.18,4.13,0.327,0.32,0.0010,4.6
3,1998,4,104.0,0.81,0.21,0.11,0.77,-3.000,0.015,5.16,4.06,0.198,0.31,0.0010,4.6
3,1998,5,57.6,0.89,0.23,0.12,0.93,-3.000,0.012,5.27,4.41,0.011,0.39,0.0010,5.6
3,1998,6,204.0,0.85,0.21,0.09,0.81,-3.000,0.005,5.15,4.05,0.006,0.34,0.0010,4.9
3,1998,7,40.1,0.89,0.21,0.08,0.86,-3.000,0.005,5.25,4.13,0.027,0.32,0.0010,5.2
3,1998,8,8.3,0.95,0.30,0.15,1.29,-3.000,0.005,5.62,4.58,0.038,0.42,0.0010,6.8
3,1998,9,12.7,0.96,0.27,0.20,1.35,-3.000,0.005,5.75,4.78,0.010,0.42,0.0030,6.6
3,1998,10,54.6,0.94,0.26,0.19,1.21,-3.000,0.005,5.56,4.53,0.434,0.42,0.0020,6.0
3,1998,11,76.6,1.07,0.29,0.11,1.15,-3.000,0.005,5.32,4.31,1.388,0.45,0.0020,5.9
3,1998,12,48.3,1.05,0.29,0.09,1.17,-3.000,0.005,5.32,4.36,1.467,0.46,0.0020,6.2
3,1999,1,96.0,1.15,0.31,0.11,1.03,-3.000,0.005,5.17,4.08,2.277,0.42,0.0010,5.5
3,1999,2,38.2,1.13,0.30,0.12,1.08,-3.000,0.005,5.25,4.12,2.157,0.43,0.0020,5.7
3,1999,3,169.2,1.11,0.29,0.21,0.93,-3.000,0.005,5.06,3.73,2.799,0.53,0.0030,4.7
3,1999,4,120.3,1.21,0.25,0.20,0.81,-3.000,0.005,5.07,3.73,2.690,0.47,0.0010,5.0
3,1999,5,81.8,0.95,0.26,0.18,1.02,-3.000,0.013,5.17,4.22,1.045,0.51,0.0030,5.5
3,1999,6,12.1,0.95,0.27,0.10,1.21,-3.000,0.005,5.45,4.74,0.273,0.53,0.0030,6.2
3,1999,7,8.4,1.01,0.29,0.11,1.41,-3.000,0.005,5.60,4.86,0.252,0.52,0.0030,7.0
3,1999,8,7.2,0.98,0.29,0.11,1.45,-3.000,0.005,5.72,4.80,0.285,0.47,0.0030,6.2
3,1999,9,154.4,0.97,0.26,0.10,1.05,-3.000,0.005,5.41,4.38,0.120,0.39,0.0020,5.2
3,1999,10,74.8,0.88,0.24,0.13,0.95,-3.000,0.005,5.43,4.44,0.047,0.44,0.0020,5.5
3,1999,11,100.2,0.96,0.25,0.09,1.05,-3.000,0.005,5.29,4.36,0.466,0.54,0.0020,5.5
3,1999,12,47.5,0.98,0.27,0.09,1.08,-3.000,0.005,5.28,4.40,0.825,0.57,0.0020,5.9
3,2000,1,38.9,1.00,0.28,0.10,1.10,-3.000,0.005,5.35,4.39,1.128,0.55,0.0020,5.8
3,2000,2,35.1,1.05,0.31,0.16,1.05,-3.000,0.005,5.23,4.26,2.150,0.54,0.0020,5.2
3,2000,3,200.0,0.98,0.27,0.14,0.91,-3.000,0.005,5.04,3.98,2.210,0.51,0.0010,5.1
3,2000,4,256.5,0.88,0.22,0.20,0.74,-3.000,0.005,4.94,3.77,1.545,0.48,0.0010,4.5
3,2000,5,122.6,0.85,0.21,0.16,0.89,-3.000,0.005,5.13,4.26,0.337,0.48,0.0020,5.0
3,2000,6,21.6,0.90,0.25,0.10,1.11,-3.000,0.005,5.37,4.50,0.084,0.54,0.0020,5.6
