ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
5,1981,7,85.6,1.18,0.26,0.05,0.79,-3.000,0.017,4.93,5.73,0.041,0.59,0.0040,4.8
5,1981,8,78.2,1.16,0.24,0.06,0.68,-3.000,0.015,5.07,5.77,0.063,0.45,0.0060,4.7
5,1981,9,47.2,1.12,0.27,0.07,0.84,-3.000,0.014,4.96,5.88,0.041,0.52,0.0020,5.1
5,1981,10,144.5,1.12,0.27,0.19,0.74,-3.000,0.022,4.94,6.02,0.078,0.52,0.0020,4.6
5,1981,11,60.3,1.12,0.26,0.10,0.82,-3.000,0.016,5.00,5.99,0.196,0.53,0.0020,5.1
5,1981,12,29.2,1.12,0.29,0.08,0.88,-3.000,0.014,5.07,5.95,0.474,0.47,0.0010,5.6
5,1982,1,31.6,1.15,0.30,0.13,0.84,-3.000,0.020,5.03,5.91,0.769,0.44,0.0030,5.4
5,1982,2,30.4,1.16,0.31,0.13,0.89,-3.000,0.014,5.10,6.13,0.627,0.46,0.0010,5.7
5,1982,3,57.3,1.22,0.32,0.16,0.87,-3.000,0.014,5.11,5.80,1.040,0.45,0.0010,5.9
5,1982,4,337.5,1.08,0.25,0.27,0.58,-3.000,0.016,4.91,5.18,1.381,0.34,0.0070,3.9
5,1982,5,52.4,1.04,0.24,0.18,0.66,-3.000,0.017,4.97,5.20,0.449,0.35,0.0030,4.3
5,1982,6,42.6,1.07,0.26,0.06,0.81,-3.000,0.011,5.06,5.44,0.064,0.38,0.0030,4.7
5,1982,7,6.2,1.08,0.26,0.06,0.80,-3.000,0.015,4.97,5.52,0.108,0.40,0.0040,4.7
5,1982,8,1.4,1.07,0.29,0.14,0.89,-3.000,0.018,4.92,5.66,0.158,0.41,0.0040,5.0
5,1982,9,5.8,1.02,0.30,0.24,0.93,-3.000,0.014,4.97,5.97,0.307,0.39,0.0040,4.9
5,1982,10,11.8,1.07,0.34,0.14,0.95,-3.000,0.014,5.05,6.27,0.015,0.42,0.0020,5.5
5,1982,11,70.3,1.22,0.34,0.21,0.82,-3.000,0.018,5.06,6.22,0.158,0.47,0.0020,5.0
5,1982,12,70.5,1.23,0.31,0.13,0.82,-3.000,0.014,5.06,6.09,0.403,0.45,0.0020,5.0
5,1983,1,81.2,1.16,0.28,0.23,0.72,-3.000,0.014,4.96,5.60,1.079,0.46,0.0060,4.3
5,1983,2,61.8,1.10,0.26,0.20,0.71,-3.000,0.016,4.96,5.42,0.904,0.42,0.0030,4.1
5,1983,3,113.8,1.13,0.27,0.18,0.78,-3.000,0.014,5.04,5.68,0.775,0.45,0.0010,4.3
5,1983,4,150.6,1.08,0.25,0.19,0.71,-3.000,0.011,4.99,5.25,0.553,0.49,0.0030,4.0
5,1983,5,154.5,1.05,0.23,0.20,0.73,-3.000,0.016,4.95,5.42,0.289,0.47,0.0040,4.1
5,1983,6,36.9,1.04,0.23,0.15,0.77,-3.000,0.013,4.95,5.45,0.128,0.47,0.0040,4.2
5,1983,7,0.9,1.46,0.45,0.22,1.18,-3.000,0.015,5.53,5.89,0.440,0.58,0.0020,6.9
5,1983,8,2.4,1.13,0.32,0.20,0.90,-3.000,0.028,5.07,5.39,0.623,0.45,0.0060,4.9
5,1983,9,0.1,1.51,0.47,0.31,1.15,-3.000,0.023,5.41,5.57,1.424,0.48,0.0070,6.1
5,1983,10,6.7,1.20,0.37,0.46,1.05,-3.000,0.012,5.11,5.82,0.302,0.74,0.0030,5.4
5,1983,11,86.8,1.28,0.36,0.39,0.84,-3.000,0.017,5.07,5.85,0.020,0.76,0.0040,4.7
5,1983,12,147.2,1.17,0.26,0.38,0.62,-3.000,0.025,4.94,5.01,0.240,0.63,0.0090,3.7
5,1984,1,17.6,1.14,0.29,0.22,0.89,-3.000,0.014,5.12,5.47,0.079,0.55,0.0030,5.1
5,1984,2,125.0,1.20,0.30,0.37,0.80,-3.000,0.016,5.07,5.38,0.513,0.58,0.0040,4.2
5,1984,3,81.5,1.12,0.28,0.34,0.79,-3.000,0.012,5.17,5.24,0.275,0.51,0.0040,4.4
5,1984,4,224.0,1.11,0.26,0.51,0.62,-3.000,0.022,5.08,4.84,0.334,0.48,0.0090,3.6
5,1984,5,226.0,1.14,0.26,0.55,0.65,-3.000,0.022,5.06,4.76,0.307,0.44,0.0090,3.8
5,1984,6,145.3,1.18,0.27,0.59,0.80,-3.000,0.018,5.20,4.85,0.732,0.49,0.0060,4.4
5,1984,7,109.3,1.49,0.35,0.81,0.93,-3.000,0.019,5.13,4.34,3.620,0.61,0.0080,4.9
5,1984,8,11.3,1.82,0.46,0.97,1.33,-3.000,0.015,5.07,4.40,6.534,0.81,0.0060,5.5
5,1984,9,6.1,2.21,0.64,0.98,1.67,-3.000,0.018,5.18,4.31,9.788,0.91,0.0070,6.2
5,1984,10,21.7,3.03,0.85,1.27,1.61,-3.000,0.019,4.91,3.84,15.200,1.01,0.0100,6.2
5,1984,11,74.6,4.23,1.13,1.90,1.49,-3.000,0.028,4.65,3.29,29.657,1.09,0.0050,5.9
5,1984,12,87.3,3.62,0.97,1.59,1.23,-3.000,0.034,4.61,3.07,26.328,0.85,0.0030,5.3
5,1985,1,25.3,3.65,1.00,1.47,1.26,-3.000,0.026,4.60,3.09,27.429,0.81,0.0020,5.8
5,1985,2,67.6,2.89,0.79,1.37,1.00,-3.000,0.048,4.63,3.52,20.566,0.74,0.0050,4.7
5,1985,3,107.7,2.98,0.80,1.25,1.00,-3.000,0.030,4.62,3.15,21.776,0.68,0.0040,4.7
5,1985,4,91.9,2.88,0.77,1.33,0.96,-3.000,0.032,4.59,3.32,21.048,0.69,0.0060,4.6
5,1985,5,53.0,3.06,0.78,1.41,1.15,-3.000,0.026,4.62,3.54,20.405,0.78,0.0030,4.8
5,1985,6,44.8,2.95,0.73,1.24,1.17,-3.000,0.020,4.65,3.73,19.394,0.72,0.0050,5.3
5,1985,7,13.3,3.02,0.74,1.23,1.22,-3.000,0.019,4.64,3.67,21.257,0.73,0.0070,5.7
5,1985,8,11.7,2.29,0.62,0.78,1.31,-3.000,0.018,4.89,4.64,10.093,0.68,0.0070,6.4
5,1985,9,65.0,2.74,0.66,1.27,0.94,-3.000,0.062,4.66,4.35,14.396,0.68,0.0110,5.9
5,1985,10,83.6,2.71,0.68,1.18,1.02,-3.000,0.034,4.66,4.35,16.217,0.64,0.0060,6.1
5,1985,11,95.5,2.65,0.69,1.11,1.06,-3.000,0.017,4.67,4.20,17.260,0.64,0.0050,5.8
5,1985,12,44.4,2.53,0.67,1.05,1.01,-3.000,0.024,4.66,3.95,16.266,0.62,0.0070,5.5
5,1986,1,200.5,1.95,0.35,1.04,0.53,-3.000,0.031,4.69,3.40,14.396,0.38,0.0110,3.5
5,1986,2,24.6,2.42,0.64,0.89,0.96,-3.000,0.027,4.74,3.78,14.897,0.50,0.0050,5.5
5,1986,3,187.3,2.00,0.52,0.87,0.72,-3.000,0.023,4.74,3.93,12.156,0.41,0.0050,4.6
5,1986,4,87.2,1.98,0.50,0.94,0.74,-3.000,0.021,4.75,3.92,11.835,0.42,0.0040,4.6
5,1986,5,72.8,1.98,0.52,0.83,0.93,-3.000,0.029,4.83,4.50,9.078,0.45,0.0060,4.9
5,1986,6,28.0,1.68,0.43,0.51,0.89,-3.000,0.022,5.02,4.82,4.974,0.40,0.0040,4.9
5,1986,7,34.2,1.39,0.37,0.29,0.91,-3.000,0.028,5.29,5.28,1.632,0.36,0.0070,5.8
5,1986,8,96.1,1.47,0.37,0.32,0.76,-3.000,0.031,5.25,5.13,1.374,0.35,0.0090,5.9
5,1986,9,41.5,1.43,0.40,0.36,0.88,-3.000,0.017,5.41,5.09,1.645,0.27,0.0070,6.1
5,1986,10,42.8,1.54,0.45,0.56,0.95,-3.000,0.028,5.42,5.03,2.642,0.47,0.0070,6.1
5,1986,11,77.4,1.71,0.48,0.69,0.92,-3.000,0.026,5.26,4.98,4.294,0.54,0.0060,6.0
5,1986,12,64.7,1.68,0.47,0.59,0.87,-3.000,0.026,5.17,4.94,4.496,0.49,0.0050,6.0
5,1987,1,21.0,1.68,0.50,0.53,0.96,-3.000,0.019,5.31,4.81,4.381,0.46,0.0040,6.1
5,1987,2,10.1,1.61,0.51,0.51,1.05,-3.000,0.019,5.38,5.00,4.113,0.46,0.0050,6.3
5,1987,3,247.1,1.29,0.34,0.88,0.52,-3.000,0.034,5.01,4.17,2.860,0.42,0.0170,3.9
5,1987,4,88.2,1.29,0.33,0.79,0.57,-3.000,0.031,5.11,4.44,2.344,0.38,0.0140,4.2
5,1987,5,39.7,1.40,0.41,0.55,0.84,-3.000,0.022,5.45,5.09,1.691,0.37,0.0080,5.2
5,1987,6,94.4,1.33,0.33,0.22,0.76,-3.000,0.022,5.53,5.21,0.200,0.25,0.0090,5.6
5,1987,7,27.0,1.30,0.32,0.15,0.79,-3.000,0.020,5.56,5.11,0.061,0.23,0.0080,6.0
5,1987,8,11.1,1.37,0.39,0.19,1.10,-3.000,0.013,5.72,5.41,0.201,0.29,0.0060,7.4
5,1987,9,58.0,1.33,0.35,0.32,0.80,-3.000,0.035,5.36,5.19,0.012,0.36,0.0110,5.8
5,1987,10,62.9,1.32,0.37,0.51,0.84,-3.000,0.032,5.50,5.47,0.026,0.48,0.0090,6.0
5,1987,11,77.0,1.35,0.38,0.65,0.76,-3.000,0.021,5.29,5.53,0.267,0.52,0.0160,5.6
5,1987,12,52.3,1.33,0.39,0.53,0.79,-3.000,0.020,5.42,5.58,0.535,0.46,0.0090,6.0
5,1988,1,19.3,1.38,0.42,0.40,0.94,-3.000,0.021,5.62,5.72,0.837,0.47,0.0070,6.3
5,1988,2,28.4,1.47,0.45,0.41,0.91,-3.000,0.026,5.60,5.63,0.729,0.45,0.0060,5.9
5,1988,3,110.1,1.32,0.37,0.60,0.63,-3.000,0.030,5.31,5.12,0.604,0.38,0.0190,4.5
5,1988,4,125.1,1.32,0.37,0.53,0.71,-3.000,0.019,5.44,5.38,0.334,0.34,0.0150,4.8
5,1988,5,66.0,1.34,0.36,0.49,0.84,-3.000,0.024,5.62,5.64,0.119,0.30,0.0120,5.3
5,1988,6,9.4,1.39,0.40,0.25,0.98,-3.000,0.014,5.75,5.50,0.043,0.25,0.0060,5.9
5,1988,7,12.7,1.64,0.46,0.25,1.10,-3.000,0.024,5.78,5.87,0.055,0.28,0.0130,6.6
5,1988,8,16.0,1.61,0.44,0.25,0.97,-3.000,0.022,5.39,5.94,0.011,0.27,0.0070,6.7
5,1988,9,19.2,1.53,0.38,0.20,0.86,-3.000,0.019,5.43,5.91,0.010,0.26,0.0080,6.3
5,1988,10,15.6,1.46,0.47,0.49,1.16,-3.000,0.019,5.73,6.44,0.010,0.57,0.0030,6.4
5,1988,11,100.0,1.57,0.43,0.58,0.83,-3.000,0.032,5.29,6.28,0.011,0.62,0.0030,5.4
5,1988,12,23.5,1.50,0.42,0.36,0.96,-3.000,0.019,5.54,6.26,0.212,0.46,0.0020,5.9
5,1989,1,14.0,1.46,0.44,0.35,1.03,-3.000,0.012,5.65,6.15,0.193,0.41,0.0020,6.1
5,1989,2,20.3,1.48,0.46,0.37,1.00,-3.000,0.029,5.52,6.19,0.257,0.42,0.0030,5.7
5,1989,3,113.7,1.31,0.36,0.58,0.67,-3.000,0.024,5.45,5.27,0.326,0.50,0.0050,4.2
5,1989,4,186.7,1.28,0.33,0.51,0.67,-3.000,0.027,5.36,5.22,0.117,0.35,0.0030,4.6
5,1989,5,156.0,1.29,0.33,0.56,0.69,-3.000,0.023,5.37,5.65,0.025,0.31,0.0030,5.1
5,1989,6,90.1,1.36,0.34,0.20,0.74,-3.000,0.028,5.49,5.48,0.010,0.26,0.0010,5.4
5,1989,7,12.7,1.36,0.34,0.17,0.86,-3.000,0.037,5.51,5.45,0.010,0.28,0.0040,5.9
5,1989,8,26.5,1.45,0.36,0.16,0.96,-3.000,0.024,5.65,5.44,0.013,0.25,0.0020,6.7
5,1989,9,28.1,1.49,0.39,0.38,0.87,-3.000,0.023,5.48,5.61,0.010,0.39,0.0050,6.1
5,1989,10,144.5,1.45,0.30,0.53,0.79,-3.000,0.022,5.37,5.78,0.010,0.45,0.0080,5.9
5,1989,11,132.3,1.37,0.27,0.45,0.81,-3.000,0.013,5.36,5.73,0.014,0.43,0.0040,5.8
5,1989,12,24.7,1.32,0.34,0.36,0.89,-3.000,0.019,5.53,5.71,0.086,0.38,0.0070,6.0
5,1990,1,70.6,1.34,0.36,0.37,0.84,-3.000,0.025,5.46,5.64,0.136,0.35,0.0060,5.6
5,1990,2,80.5,1.34,0.34,0.38,0.79,-3.000,0.017,5.49,5.75,0.120,0.39,0.0070,5.4
5,1990,3,203.7,1.22,0.29,0.46,0.65,-3.000,0.024,5.28,5.32,0.095,0.33,0.0080,4.6
5,1990,4,128.7,1.23,0.29,0.47,0.67,-3.000,0.017,5.37,5.22,0.069,0.29,0.0110,4.7
5,1990,5,123.3,1.29,0.30,0.52,0.69,-3.000,0.032,5.42,5.31,0.010,0.30,0.0070,4.9
5,1990,6,92.3,1.33,0.29,0.26,0.62,-3.000,0.041,5.43,4.77,0.010,0.26,0.0170,4.7
5,1990,7,27.0,1.37,0.30,0.15,0.77,-3.000,0.027,5.60,5.23,0.010,0.25,0.0090,5.8
5,1990,8,198.7,1.39,0.27,0.20,0.54,-3.000,0.050,5.10,4.73,0.010,0.28,0.0100,5.0
5,1990,9,23.7,1.34,0.35,0.22,0.97,-3.000,0.018,5.64,5.59,0.010,0.40,0.0040,6.7
5,1990,10,155.8,1.39,0.33,0.49,0.75,-3.000,0.032,5.42,5.52,0.010,0.49,0.0050,5.8
5,1990,11,98.9,1.34,0.31,0.41,0.74,-3.000,0.021,5.45,5.35,0.021,0.49,0.0080,5.7
5,1990,12,146.3,1.19,0.28,0.40,0.62,-3.000,0.022,5.29,4.96,0.157,0.39,0.0100,4.8
5,1991,1,37.0,1.24,0.32,0.34,0.79,-3.000,0.012,5.51,5.43,0.182,0.38,0.0060,5.6
5,1991,2,30.4,1.30,0.34,0.34,0.79,-3.000,0.021,5.57,5.35,0.349,0.33,0.0070,5.4
5,1991,3,144.6,1.27,0.32,0.38,0.64,-3.000,0.028,5.45,5.10,0.248,0.29,0.0060,4.7
5,1991,4,130.4,1.25,0.30,0.42,0.62,-3.000,0.025,5.44,5.11,0.099,0.32,0.0040,4.7
5,1991,5,52.9,1.49,0.34,0.41,0.76,-3.000,0.021,5.59,5.42,0.035,0.33,0.0030,5.5
5,1991,6,9.1,1.39,0.38,0.18,0.96,-3.000,0.025,5.68,5.45,0.022,0.31,0.0020,6.6
5,1991,7,7.7,1.45,0.37,0.29,0.87,-3.000,0.015,5.66,5.23,0.100,0.28,0.0100,5.5
5,1991,8,94.8,1.48,0.31,0.14,0.62,-3.000,0.041,5.34,4.82,0.015,0.24,0.0080,5.2
5,1991,9,34.3,1.48,0.36,0.24,0.80,-3.000,0.030,5.30,5.30,0.010,0.38,0.0040,6.0
5,1991,10,136.6,1.42,0.34,0.31,0.74,-3.000,0.025,5.49,5.51,0.010,0.32,0.0040,6.0
5,1991,11,65.7,1.37,0.32,0.37,0.79,-3.000,0.024,5.44,5.55,0.010,0.41,0.0030,5.8
5,1991,12,77.4,1.41,0.33,0.31,0.75,-3.000,0.037,5.39,5.48,0.178,0.35,0.0020,5.4
5,1992,1,78.2,1.36,0.33,0.29,0.72,-3.000,0.017,5.43,5.41,0.132,0.29,0.0020,5.2
5,1992,2,20.4,1.35,0.36,0.30,0.84,-3.000,0.012,5.66,5.50,0.076,0.30,0.0030,5.7
5,1992,3,135.4,1.23,0.32,0.46,0.60,-3.000,0.025,5.38,4.90,0.288,0.35,0.0060,4.1
5,1992,4,191.1,1.20,0.29,0.41,0.59,-3.000,0.025,5.36,4.96,0.063,0.34,0.0060,4.2
5,1992,5,50.0,1.27,0.31,0.43,0.69,-3.000,0.015,5.49,5.22,0.015,0.33,0.0040,5.1
5,1992,6,19.2,1.32,0.33,0.27,0.81,-3.000,0.021,5.69,5.17,0.012,0.29,0.0020,5.6
5,1992,7,26.0,1.38,0.34,0.11,0.86,-3.000,0.033,5.77,5.19,0.010,0.24,0.0040,5.9
5,1992,8,42.5,1.39,0.35,0.13,0.87,-3.000,0.043,5.70,5.15,0.033,0.25,0.0050,6.1
5,1992,9,60.9,1.39,0.33,0.14,0.77,-3.000,0.039,5.65,5.10,0.010,0.28,0.0050,5.8
5,1992,10,53.1,1.36,0.38,0.40,0.84,-3.000,0.027,5.69,5.36,0.010,0.42,0.0050,6.1
5,1992,11,145.8,1.31,0.31,0.32,0.71,-3.000,0.050,5.38,5.11,0.010,0.39,0.0030,5.3
5,1992,12,49.0,1.29,0.31,0.28,0.78,-3.000,0.044,5.49,5.35,0.015,0.37,0.0020,5.6
5,1993,1,45.1,1.33,0.33,0.27,0.82,-3.000,0.048,5.64,5.39,0.033,0.35,0.0010,5.5
5,1993,2,16.6,1.27,0.35,0.28,0.88,-3.000,0.032,5.56,5.41,0.010,0.34,0.0010,5.7
5,1993,3,135.1,1.13,0.29,0.43,0.57,-3.000,0.056,5.14,4.43,0.143,0.31,0.0050,3.9
5,1993,4,280.1,1.08,0.25,0.42,0.52,-3.000,0.019,5.17,4.41,0.018,0.32,0.0050,3.9
5,1993,5,34.2,1.19,0.29,0.38,0.77,-3.000,0.010,5.52,5.07,0.010,0.32,0.0010,5.3
5,1993,6,28.6,1.24,0.31,0.21,0.75,-3.000,0.006,5.59,4.84,0.010,0.28,0.0030,3.9
5,1993,7,8.1,1.33,0.36,0.18,1.00,-3.000,0.024,5.62,5.49,0.015,0.31,0.0040,6.2
5,1993,8,18.1,1.48,0.39,0.14,0.95,-3.000,0.009,5.64,5.60,0.010,0.33,0.0010,6.5
5,1993,9,27.4,1.40,0.38,0.20,0.88,-3.000,0.020,5.66,5.40,0.010,0.34,0.0010,6.1
5,1993,10,54.6,1.40,0.39,0.41,0.81,-3.000,0.019,5.72,5.49,0.010,0.42,0.0030,5.9
5,1993,11,136.2,1.34,0.32,0.39,0.74,-3.000,0.020,5.43,5.33,0.010,0.57,0.0020,5.5
5,1993,12,88.3,1.33,0.30,0.33,0.75,-3.000,0.032,5.39,5.30,0.010,0.62,0.0020,5.3
5,1994,1,27.8,1.29,0.33,0.28,0.86,-3.000,0.031,5.60,5.28,0.010,0.47,0.0020,5.8
5,1994,2,28.4,1.25,0.33,0.28,0.82,-3.000,0.028,5.65,5.14,0.010,0.41,0.0010,5.4
5,1994,3,60.4,1.30,0.32,0.28,0.79,-3.000,0.011,5.56,5.20,0.010,0.40,0.0010,5.2
5,1994,4,338.4,1.13,0.24,0.33,0.56,-3.000,0.005,5.28,4.78,0.029,0.35,0.0010,4.0
5,1994,5,81.7,1.20,0.26,0.37,0.68,-3.000,0.015,5.39,4.82,0.010,0.32,0.0010,4.8
5,1994,6,20.3,1.30,0.31,0.21,0.88,-3.000,0.015,5.80,5.10,0.010,0.35,0.0010,5.8
5,1994,7,12.6,1.35,0.35,0.15,1.07,-3.000,0.008,5.93,5.14,0.010,0.36,0.0010,7.0
5,1994,8,12.3,1.24,0.31,0.19,0.89,-3.000,0.005,5.82,4.61,0.010,0.33,0.0010,5.8
5,1994,9,25.3,1.35,0.38,0.29,1.01,-3.000,0.016,5.89,5.22,0.010,0.44,0.0030,6.5
5,1994,10,15.1,1.30,0.41,0.44,1.06,-3.000,0.008,5.90,5.38,0.010,0.49,0.0020,6.7
5,1994,11,37.6,1.33,0.40,0.39,0.98,-3.000,0.006,5.68,5.49,0.010,0.52,0.0020,6.4
5,1994,12,91.3,1.38,0.35,0.35,0.80,-3.000,0.016,5.61,5.29,0.010,0.45,0.0020,5.5
5,1995,1,114.0,1.33,0.30,0.32,0.72,-3.000,0.021,5.47,5.01,0.010,0.45,0.0040,5.2
5,1995,2,22.0,1.34,0.33,0.30,0.86,-3.000,0.015,5.61,5.38,0.010,0.41,0.0010,5.9
5,1995,3,140.6,1.24,0.29,0.36,0.68,-3.000,0.010,5.36,4.96,0.014,0.38,0.0020,5.0
5,1995,4,66.3,1.25,0.30,0.33,0.76,-3.000,0.005,5.53,5.14,0.010,0.35,0.0010,5.4
5,1995,5,69.8,1.26,0.30,0.37,0.80,-3.000,0.014,5.65,5.10,0.010,0.33,0.0010,5.3
5,1995,6,16.5,1.30,0.32,0.25,0.90,-3.000,0.014,5.72,5.11,0.010,0.34,0.0020,5.9
5,1995,7,15.7,1.45,0.37,0.17,0.98,-3.000,0.005,5.76,5.42,0.010,0.36,0.0030,6.6
5,1995,8,52.4,1.41,0.32,0.12,0.78,-3.000,0.014,5.55,5.20,0.010,0.30,0.0020,6.0
5,1995,9,6.7,1.49,0.44,0.28,1.24,-3.000,0.018,5.86,6.09,0.010,0.48,0.0020,7.8
5,1995,10,173.9,1.31,0.34,0.55,0.80,-3.000,0.018,5.36,5.37,0.010,0.67,0.0030,5.6
5,1995,11,189.0,1.20,0.27,0.38,0.73,-3.000,0.005,5.24,4.98,0.010,0.66,0.0020,5.4
5,1995,12,30.3,1.19,0.30,0.29,0.87,-3.000,0.005,5.50,5.17,0.022,0.52,0.0010,5.7
5,1996,1,233.3,1.11,0.28,0.32,0.76,-3.000,0.008,5.35,4.93,0.054,0.56,0.0010,5.0
5,1996,2,101.5,1.12,0.28,0.32,0.78,-3.000,0.006,5.37,4.94,0.027,0.59,0.0020,5.0
5,1996,3,96.3,1.11,0.28,0.31,0.76,-3.000,0.005,5.42,4.89,0.030,0.57,0.0010,5.0
5,1996,4,296.6,1.00,0.23,0.32,0.64,-3.000,0.005,5.29,4.46,0.020,0.49,0.0020,4.2
5,1996,5,160.8,0.98,0.22,0.35,0.61,-3.000,0.005,5.33,4.34,0.010,0.44,0.0020,4.1
5,1996,6,71.2,1.13,0.26,0.18,0.75,-3.000,0.008,5.58,4.45,0.010,0.35,0.0020,5.2
5,1996,7,135.8,1.13,0.24,0.09,0.65,-3.000,0.005,5.44,4.19,0.010,0.28,0.0020,5.1
5,1996,8,7.8,1.22,0.29,0.11,0.90,-3.000,0.005,5.65,4.71,0.011,0.38,0.0010,6.6
5,1996,9,3.0,1.39,0.44,0.31,1.38,-3.000,0.005,5.90,5.61,0.017,0.57,0.0020,8.2
5,1996,10,52.5,1.26,0.39,0.87,0.84,-3.000,0.006,5.57,5.21,0.010,0.83,0.0030,5.4
5,1996,11,134.3,1.19,0.31,0.46,0.81,-3.000,0.007,5.45,4.97,0.010,0.74,0.0010,5.2
5,1996,12,190.5,1.04,0.24,0.37,0.66,-3.000,0.007,5.19,4.32,0.017,0.54,0.0020,4.3
5,1997,1,40.9,1.15,0.28,0.30,0.77,-3.000,0.006,5.47,4.71,0.087,0.48,0.0010,4.9
5,1997,2,48.1,1.14,0.29,0.29,0.79,-3.000,0.020,5.55,4.66,0.091,0.44,0.0010,5.2
5,1997,3,78.2,1.14,0.28,0.30,0.73,-3.000,0.012,5.44,4.62,0.127,0.39,0.0010,4.8
5,1997,4,319.1,0.99,0.23,0.32,0.56,-3.000,0.008,5.21,4.13,0.154,0.30,0.0010,3.9
5,1997,5,132.8,1.00,0.23,0.35,0.61,-3.000,0.005,5.33,4.31,0.026,0.30,0.0010,4.3
5,1997,6,21.4,1.15,0.29,0.26,0.89,-3.000,0.005,5.75,4.76,0.010,0.37,0.0010,6.0
5,1997,7,36.1,1.25,0.31,0.14,0.86,-3.000,0.009,5.64,4.58,0.015,0.32,0.0010,6.2
5,1997,8,6.9,1.37,0.39,0.19,1.13,-3.000,0.024,5.82,4.99,0.025,0.40,0.0010,7.5
5,1997,9,5.1,1.33,0.39,0.20,1.18,-3.000,0.025,5.92,5.13,0.010,0.43,0.0020,7.7
5,1997,10,10.2,1.18,0.40,0.48,1.11,-3.000,0.028,5.94,5.16,0.010,0.54,0.0020,6.8
5,1997,11,78.8,1.22,0.36,0.50,0.85,-3.000,0.018,5.65,4.88,0.010,0.56,0.0040,5.7
5,1997,12,23.7,1.28,0.35,0.24,0.89,-3.000,0.009,5.71,5.09,0.012,0.47,0.0010,6.2
5,1998,1,100.4,1.13,0.30,0.40,0.61,-3.000,0.005,5.49,4.16,0.162,0.35,0.0050,4.5
5,1998,2,57.1,1.19,0.30,0.26,0.78,-3.000,0.005,5.59,4.85,0.032,0.38,0.0020,5.6
5,1998,3,228.6,1.05,0.25,0.28,0.61,-3.000,0.015,5.39,4.31,0.129,0.29,0.0010,4.7
5,1998,4,114.7,1.04,0.24,0.30,0.58,-3.000,0.014,5.37,4.19,0.065,0.27,0.0020,4.6
5,1998,5,59.0,1.12,0.27,0.31,0.69,-3.000,0.011,5.56,4.53,0.010,0.30,0.0010,5.5
5,1998,6,194.6,1.10,0.24,0.12,0.62,-3.000,0.005,5.34,4.16,0.010,0.23,0.0010,5.3
5,1998,7,38.9,1.14,0.24,0.08,0.67,-3.000,0.007,5.43,4.23,0.010,0.26,0.0010,6.0
5,1998,8,8.0,1.29,0.37,0.17,1.20,-3.000,0.005,5.74,5.07,0.010,0.40,0.0010,8.6
5,1998,9,6.0,1.41,0.44,0.27,1.36,-3.000,0.005,5.84,5.43,0.010,0.47,0.0020,9.1
5,1998,10,42.1,1.16,0.37,0.59,1.01,-3.000,0.005,5.80,5.17,0.010,0.54,0.0030,7.4
5,1998,11,79.7,1.24,0.33,0.36,0.84,-3.000,0.005,5.68,4.91,0.012,0.47,0.0020,6.3
5,1998,12,59.4,1.23,0.30,0.31,0.82,-3.000,0.005,5.63,4.89,0.032,0.42,0.0020,6.2
5,1999,1,93.2,1.24,0.30,0.30,0.70,-3.000,0.005,5.51,4.58,0.184,0.36,0.0020,5.3
5,1999,2,44.2,1.21,0.29,0.30,0.73,-3.000,0.005,5.58,4.68,0.126,0.35,0.0020,5.5
5,1999,3,180.5,1.12,0.26,0.36,0.63,-3.000,0.005,5.39,4.08,0.453,0.45,0.0040,4.3
5,1999,4,134.0,1.07,0.25,0.34,0.62,-3.000,0.005,5.35,4.23,0.251,0.39,0.0030,4.7
5,1999,5,89.5,1.11,0.27,0.34,0.79,-3.000,0.011,5.63,4.66,0.010,0.37,0.0020,5.5
5,1999,6,12.9,1.15,0.29,0.19,0.87,-3.000,0.005,5.70,4.73,0.010,0.39,0.0020,6.3
5,1999,7,10.0,1.32,0.37,0.18,1.14,-3.000,0.005,5.86,4.95,0.011,0.40,0.0020,7.8
5,1999,8,5.9,1.31,0.38,0.22,1.19,-3.000,0.005,5.98,5.19,0.014,0.41,0.0020,7.1
5,1999,9,150.6,1.25,0.32,0.23,0.83,-3.000,0.006,5.61,4.91,0.010,0.37,0.0020,6.4
5,1999,10,79.6,1.14,0.30,0.38,0.75,-3.000,0.005,5.65,4.75,0.010,0.47,0.0030,6.0
5,1999,11,106.2,1.17,0.28,0.30,0.79,-3.000,0.005,5.51,4.68,0.010,0.53,0.0010,5.7
5,1999,12,54.1,1.15,0.29,0.25,0.81,-3.000,0.005,5.50,4.79,0.027,0.53,0.0010,6.0
5,2000,1,44.5,1.14,0.29,0.25,0.83,-3.000,0.005,5.55,4.80,0.131,0.50,0.0020,5.6
5,2000,2,39.0,1.11,0.30,0.28,0.76,-3.000,0.005,5.53,4.52,0.479,0.46,0.0020,5.0
5,2000,3,206.2,1.06,0.25,0.30,0.63,-3.000,0.005,5.35,4.38,0.294,0.43,0.0010,4.8
5,2000,4,276.5,0.90,0.21,0.42,0.49,-3.000,0.005,5.13,3.79,0.097,0.40,0.0020,3.9
5,2000,5,136.5,1.01,0.23,0.36,0.65,-3.000,0.005,5.38,4.39,0.010,0.42,0.0020,4.7
5,2000,6,24.2,1.04,0.26,0.18,0.80,-3.000,0.005,5.50,4.53,0.010,0.36,0.0020,5.7
