ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
4,1982,2,33.9,1.58,0.37,0.40,1.18,-3.000,0.010,5.99,6.25,0.184,0.41,0.0070,9.6
4,1982,3,74.5,1.57,0.36,0.45,1.11,-3.000,0.016,5.82,5.86,0.223,0.40,0.0050,9.6
4,1982,4,397.8,1.39,0.29,0.68,0.68,-3.000,0.019,5.55,5.12,0.305,0.31,0.0110,5.8
4,1982,5,42.4,1.46,0.31,0.62,0.88,-3.000,0.019,5.87,5.39,0.106,0.33,0.0040,6.8
4,1982,6,40.5,1.60,0.35,0.37,1.16,-3.000,0.011,6.23,5.45,0.010,0.27,0.0050,7.7
4,1982,7,7.9,1.72,0.39,0.27,1.28,-3.000,0.016,6.24,5.71,0.024,0.32,0.0060,8.2
4,1982,8,3.7,1.89,0.44,0.25,1.52,-3.000,0.018,6.17,5.77,0.011,0.34,0.0060,8.7
4,1982,9,7.0,1.83,0.44,0.40,1.51,-3.000,0.018,6.20,6.29,0.010,0.37,0.0040,8.3
4,1982,10,11.7,1.75,0.44,0.49,1.54,-3.000,0.012,6.24,6.50,0.010,0.40,0.0040,8.4
4,1982,11,65.3,1.71,0.40,0.53,1.23,-3.000,0.019,6.04,6.36,0.010,0.51,0.0040,7.7
4,1982,12,70.7,1.70,0.39,0.42,1.10,-3.000,0.010,6.01,6.30,0.069,0.49,0.0030,7.7
4,1983,1,84.6,1.57,0.34,0.52,0.89,-3.000,0.014,5.77,5.69,0.458,0.46,0.0070,6.2
4,1983,2,69.9,1.53,0.33,0.49,0.86,-3.000,0.015,5.76,5.46,0.300,0.41,0.0050,5.9
4,1983,3,136.7,1.55,0.33,0.47,0.91,-3.000,0.014,5.96,5.54,0.136,0.44,0.0040,5.9
4,1983,4,163.2,1.51,0.31,0.48,0.82,-3.000,0.016,5.88,5.00,0.112,0.45,0.0060,5.5
4,1983,5,164.2,1.55,0.30,0.57,0.83,-3.000,0.018,5.90,5.42,0.038,0.42,0.0060,5.7
4,1983,6,40.3,1.62,0.32,0.54,0.91,-3.000,0.019,6.01,5.49,0.014,0.38,0.0050,6.0
4,1983,7,2.0,1.91,0.42,0.30,1.47,-3.000,0.011,6.21,5.80,0.013,0.43,0.0050,8.6
4,1983,8,4.0,1.87,0.40,0.30,1.31,-3.000,0.022,6.17,5.74,0.054,0.37,0.0060,7.4
4,1983,9,0.8,1.89,0.44,0.30,1.76,-3.000,0.017,6.12,5.85,0.011,0.49,0.0080,8.9
4,1983,10,7.1,1.89,0.47,0.76,1.63,-3.000,0.012,6.03,6.51,0.085,0.78,0.0050,7.4
4,1983,11,82.9,1.76,0.41,0.55,1.17,-3.000,0.017,5.87,6.06,0.010,0.69,0.0040,6.8
4,1983,12,160.0,1.59,0.32,0.49,0.81,-3.000,0.016,5.69,5.27,0.011,0.52,0.0050,5.5
4,1984,1,19.6,1.61,0.35,0.40,1.09,-3.000,0.015,5.96,5.62,0.031,0.50,0.0060,7.0
4,1984,2,118.2,1.59,0.33,0.39,0.92,-3.000,0.014,5.89,5.38,0.057,0.51,0.0060,5.9
4,1984,3,80.1,1.56,0.32,0.39,0.93,-3.000,0.011,5.90,5.28,0.072,0.43,0.0060,6.1
4,1984,4,284.2,1.43,0.28,0.47,0.71,-3.000,0.018,5.74,4.92,0.036,0.35,0.0080,5.1
4,1984,5,236.5,1.48,0.29,0.51,0.77,-3.000,0.010,5.53,5.18,0.010,0.30,0.0060,5.6
4,1984,6,98.1,1.58,0.30,0.38,0.84,-3.000,0.012,5.94,5.25,0.020,0.28,0.0050,6.2
4,1984,7,64.9,1.61,0.30,0.22,0.84,-3.000,0.012,5.99,5.11,0.010,0.25,0.0070,6.5
4,1984,8,2.6,1.92,0.39,0.20,1.34,-3.000,0.011,6.16,6.02,0.014,0.37,0.0060,8.1
4,1984,9,1.3,2.05,0.49,0.17,1.83,-3.000,0.014,6.25,6.14,0.019,0.44,0.0060,9.6
4,1984,10,5.6,1.88,0.52,0.85,1.76,-3.000,0.017,6.21,7.05,0.027,0.61,0.0100,8.8
4,1984,11,35.1,1.73,0.43,0.66,1.30,-3.000,0.018,5.93,6.45,0.020,0.77,0.0050,7.6
4,1984,12,57.7,1.62,0.37,0.43,1.01,-3.000,0.016,5.75,5.12,0.110,0.59,0.0040,6.5
4,1985,1,22.5,1.70,0.38,0.44,1.05,-3.000,0.017,5.79,5.64,0.158,0.56,0.0040,6.9
4,1985,2,62.7,1.58,0.36,0.43,0.99,-3.000,0.012,5.68,5.67,0.632,0.54,0.0040,6.5
4,1985,3,120.3,1.52,0.33,0.42,0.90,-3.000,0.020,5.72,5.46,0.210,0.52,0.0040,6.1
4,1985,4,127.7,1.53,0.31,0.46,0.83,-3.000,0.015,5.63,5.29,0.160,0.47,0.0070,5.6
4,1985,5,64.8,1.60,0.33,0.51,0.95,-3.000,0.021,5.72,5.58,0.021,0.47,0.0040,6.2
4,1985,6,26.3,1.79,0.37,0.27,1.16,-3.000,0.016,5.94,5.72,0.020,0.41,0.0060,7.0
4,1985,7,5.2,1.91,0.40,0.21,1.32,-3.000,0.016,6.06,5.72,0.020,0.42,0.0070,7.9
4,1985,8,1.6,2.02,0.47,0.27,1.70,-3.000,0.017,6.07,5.93,0.020,0.42,0.0070,8.8
4,1985,9,18.1,1.83,0.36,0.39,1.08,-3.000,0.028,5.58,5.63,0.018,0.47,0.0110,6.4
4,1985,10,54.4,1.69,0.35,0.37,1.07,-3.000,0.020,5.69,5.81,0.021,0.46,0.0070,7.0
4,1985,11,97.2,1.64,0.35,0.34,0.99,-3.000,0.015,5.54,5.73,0.026,0.50,0.0050,6.8
4,1985,12,44.1,1.64,0.34,0.32,0.98,-3.000,0.014,5.56,5.68,0.094,0.47,0.0060,6.7
4,1986,1,211.4,1.45,0.31,0.69,0.61,-3.000,0.025,5.31,4.49,0.749,0.35,0.0110,4.3
4,1986,2,27.6,1.56,0.33,0.40,0.91,-3.000,0.026,5.62,5.45,0.165,0.39,0.0080,6.4
4,1986,3,186.8,1.47,0.31,0.40,0.76,-3.000,0.016,5.45,5.03,0.202,0.35,0.0070,5.3
4,1986,4,155.3,1.43,0.29,0.43,0.71,-3.000,0.016,5.42,4.93,0.096,0.34,0.0050,5.2
4,1986,5,85.2,1.48,0.32,0.45,0.95,-3.000,0.022,5.76,5.27,0.028,0.36,0.0050,6.4
4,1986,6,21.0,1.64,0.34,0.29,1.05,-3.000,0.019,5.82,5.46,0.034,0.34,0.0050,6.7
4,1986,7,18.3,1.72,0.38,0.19,1.18,-3.000,0.025,5.91,5.59,0.050,0.32,0.0070,7.2
4,1986,8,66.8,1.75,0.36,0.17,1.00,-3.000,0.031,5.76,5.45,0.066,0.28,0.0080,7.0
4,1986,9,32.4,1.74,0.38,0.25,1.14,-3.000,0.014,5.80,5.76,0.020,0.33,0.0060,7.3
4,1986,10,47.7,1.68,0.39,0.38,1.16,-3.000,0.021,5.72,5.91,0.026,0.39,0.0060,7.3
4,1986,11,84.5,1.71,0.38,0.36,1.07,-3.000,0.024,5.61,5.61,0.666,0.44,0.0070,7.1
4,1986,12,67.9,1.64,0.37,0.33,0.99,-3.000,0.023,5.58,5.62,0.519,0.41,0.0060,6.7
4,1987,1,22.7,1.67,0.39,0.32,1.13,-3.000,0.016,5.75,5.72,0.381,0.41,0.0050,7.3
4,1987,2,13.0,1.67,0.41,0.33,1.26,-3.000,0.020,5.79,5.87,0.431,0.43,0.0060,7.7
4,1987,3,251.3,1.79,0.38,0.51,0.86,-3.000,0.031,5.51,4.65,2.472,0.42,0.0060,5.8
4,1987,4,114.5,1.68,0.35,0.56,0.77,-3.000,0.033,5.46,4.64,1.791,0.43,0.0080,5.4
4,1987,5,49.6,1.57,0.36,0.51,1.01,-3.000,0.020,5.74,5.32,0.259,0.43,0.0090,6.5
4,1987,6,91.8,1.67,0.35,0.30,1.00,-3.000,0.022,5.75,5.29,0.109,0.34,0.0100,6.9
4,1987,7,20.9,1.74,0.36,0.25,1.05,-3.000,0.022,5.77,5.32,0.122,0.34,0.0090,7.1
4,1987,8,7.8,1.90,0.44,0.24,1.43,-3.000,0.011,5.89,5.85,0.114,0.41,0.0090,8.5
4,1987,9,35.4,1.70,0.39,0.39,1.31,-3.000,0.025,5.81,5.52,0.010,0.44,0.0080,7.3
4,1987,10,55.8,1.63,0.39,0.54,1.17,-3.000,0.029,5.79,5.62,0.036,0.54,0.0080,7.2
4,1987,11,81.2,1.77,0.41,0.59,1.01,-3.000,0.012,5.43,5.52,1.011,0.64,0.0140,6.7
4,1987,12,60.8,1.72,0.39,0.49,1.00,-3.000,0.012,5.55,5.61,0.684,0.61,0.0100,6.8
4,1988,1,24.0,1.72,0.41,0.37,1.19,-3.000,0.026,5.79,5.90,0.483,0.57,0.0090,7.5
4,1988,2,29.9,1.77,0.44,0.36,1.19,-3.000,0.024,5.78,5.74,0.521,0.52,0.0110,7.2
4,1988,3,81.7,1.92,0.45,0.53,0.99,-3.000,0.023,5.53,4.98,2.409,0.58,0.0160,6.1
4,1988,4,181.2,1.77,0.39,0.51,0.89,-3.000,0.020,5.81,5.15,1.449,0.52,0.0140,5.7
4,1988,5,73.9,1.66,0.36,0.53,1.02,-3.000,0.024,6.02,5.52,0.348,0.49,0.0110,6.3
4,1988,6,9.2,1.89,0.43,0.40,1.25,-3.000,0.018,6.10,5.68,0.289,0.46,0.0150,6.9
4,1988,7,7.8,1.99,0.47,0.27,1.58,-3.000,0.019,6.05,5.70,0.080,0.43,0.0160,8.0
4,1988,8,6.9,1.90,0.45,0.20,1.71,-3.000,0.014,5.79,4.89,0.044,0.40,0.0090,8.4
4,1988,9,8.2,1.87,0.43,0.24,1.43,-3.000,0.016,5.75,5.80,0.064,0.37,0.0100,7.4
4,1988,10,7.7,1.86,0.54,0.92,1.81,-3.000,0.019,5.99,7.34,0.010,0.70,0.0030,7.9
4,1988,11,71.2,1.82,0.45,0.48,1.24,-3.000,0.025,5.64,6.28,0.160,0.78,0.0030,6.4
4,1988,12,19.4,1.94,0.48,0.41,1.36,-3.000,0.018,5.67,6.45,0.487,0.66,0.0050,7.2
4,1989,1,12.2,1.89,0.48,0.40,1.43,-3.000,0.014,5.75,6.23,0.559,0.58,0.0030,7.4
4,1989,2,18.2,1.93,0.49,0.39,1.46,-3.000,0.030,5.76,6.33,0.560,0.59,0.0020,7.5
4,1989,3,83.2,1.80,0.43,0.41,1.16,-3.000,0.020,5.61,5.57,1.004,0.60,0.0030,6.2
4,1989,4,226.8,1.75,0.37,0.48,0.88,-3.000,0.025,5.45,5.41,1.012,0.55,0.0030,5.3
4,1989,5,173.3,1.66,0.34,0.59,0.81,-3.000,0.019,5.45,5.37,0.551,0.50,0.0040,5.3
4,1989,6,81.4,1.74,0.37,0.37,0.97,-3.000,0.023,5.63,5.59,0.168,0.46,0.0040,6.2
4,1989,7,7.9,1.82,0.39,0.24,1.19,-3.000,0.016,5.72,5.86,0.179,0.46,0.0030,7.3
4,1989,8,15.7,1.94,0.42,0.23,1.28,-3.000,0.024,5.78,6.03,0.010,0.37,0.0040,7.7
4,1989,9,15.3,1.90,0.45,0.30,1.48,-3.000,0.020,5.81,6.23,0.036,0.47,0.0060,7.9
4,1989,10,128.5,1.84,0.42,0.67,1.09,-3.000,0.032,5.56,6.15,0.155,0.59,0.0070,6.7
4,1989,11,134.4,1.79,0.30,0.46,0.99,-3.000,0.013,5.46,5.85,0.480,0.58,0.0060,6.4
4,1989,12,21.1,1.78,0.40,0.40,1.13,-3.000,0.027,5.53,5.82,0.843,0.54,0.0110,6.9
4,1990,1,64.0,1.88,0.42,0.40,1.14,-3.000,0.017,5.48,5.40,1.815,0.53,0.0070,6.8
4,1990,2,65.6,1.95,0.42,0.46,1.08,-3.000,0.023,5.43,5.36,2.311,0.52,0.0070,6.4
4,1990,3,221.0,2.09,0.43,0.58,0.93,-3.000,0.009,5.32,4.70,4.235,0.44,0.0070,5.7
4,1990,4,148.3,2.02,0.40,0.60,0.89,-3.000,0.009,5.77,4.74,2.853,0.44,0.0090,5.5
4,1990,5,133.4,1.96,0.39,0.71,0.86,-3.000,0.033,5.77,4.83,2.952,0.44,0.0070,5.5
4,1990,6,91.5,1.90,0.37,0.38,0.95,-3.000,0.026,5.91,5.27,0.979,0.40,0.0130,6.1
4,1990,7,24.6,1.88,0.37,0.29,0.99,-3.000,0.032,5.92,5.40,0.769,0.39,0.0160,6.4
4,1990,8,182.9,1.93,0.37,0.37,0.91,-3.000,0.032,5.80,5.12,1.256,0.37,0.0090,5.9
4,1990,9,12.6,1.91,0.40,0.27,1.28,-3.000,0.024,6.06,5.91,0.573,0.46,0.0050,7.3
4,1990,10,143.5,1.86,0.40,0.51,1.00,-3.000,0.021,5.92,5.86,0.473,0.54,0.0050,6.7
4,1990,11,96.8,1.94,0.40,0.41,0.93,-3.000,0.017,5.68,5.37,1.853,0.53,0.0100,6.3
4,1990,12,149.3,2.04,0.41,0.48,0.83,-3.000,0.014,5.52,4.67,3.698,0.45,0.0080,5.5
4,1991,1,33.3,2.01,0.43,0.43,1.04,-3.000,0.010,5.80,5.17,3.482,0.49,0.0060,6.3
4,1991,2,25.2,1.97,0.44,0.41,1.07,-3.000,0.020,5.89,5.19,2.899,0.47,0.0060,6.4
4,1991,3,125.4,2.15,0.45,0.45,0.91,-3.000,0.026,5.74,4.54,4.344,0.43,0.0050,5.6
4,1991,4,154.2,2.01,0.41,0.49,0.81,-3.000,0.019,5.64,4.57,3.381,0.46,0.0050,5.3
4,1991,5,56.1,2.13,0.41,0.51,0.95,-3.000,0.023,5.83,5.13,1.887,0.48,0.0040,6.0
4,1991,6,7.2,1.88,0.43,0.28,1.20,-3.000,0.022,5.87,5.50,0.832,0.48,0.0030,6.7
4,1991,7,3.7,2.21,0.49,0.41,1.24,-3.000,0.015,6.05,5.40,1.601,0.42,0.0100,6.4
4,1991,8,66.2,1.82,0.35,0.22,0.86,-3.000,0.031,5.81,5.03,0.019,0.28,0.0070,5.7
4,1991,9,16.6,1.78,0.41,0.18,1.31,-3.000,0.025,5.94,5.75,0.014,0.35,0.0040,7.2
4,1991,10,130.0,1.77,0.38,0.31,0.96,-3.000,0.022,5.72,5.58,0.129,0.33,0.0040,6.6
4,1991,11,65.4,1.74,0.36,0.38,1.01,-3.000,0.018,5.62,5.65,0.594,0.47,0.0030,6.6
4,1991,12,75.6,1.86,0.39,0.32,0.98,-3.000,0.025,5.47,5.44,1.441,0.44,0.0020,6.2
4,1992,1,73.5,1.86,0.39,0.33,0.97,-3.000,0.030,5.63,5.41,1.529,0.41,0.0030,6.1
4,1992,2,20.8,1.88,0.43,0.36,1.11,-3.000,0.013,5.89,5.45,1.295,0.42,0.0030,6.7
4,1992,3,122.2,1.85,0.41,0.40,0.98,-3.000,0.027,5.71,5.08,1.719,0.47,0.0040,5.9
4,1992,4,215.5,1.65,0.34,0.44,0.77,-3.000,0.020,5.66,4.62,1.224,0.44,0.0070,4.7
4,1992,5,64.9,1.68,0.34,0.46,0.83,-3.000,0.021,5.71,5.01,0.872,0.47,0.0050,5.3
4,1992,6,20.4,1.68,0.35,0.32,1.03,-3.000,0.039,5.84,5.23,0.283,0.46,0.0020,6.0
4,1992,7,19.7,1.73,0.36,0.15,1.14,-3.000,0.053,6.05,5.31,0.066,0.36,0.0080,6.3
4,1992,8,31.1,1.77,0.38,0.12,1.29,-3.000,0.045,6.04,5.56,0.022,0.32,0.0060,7.1
4,1992,9,46.1,1.74,0.36,0.13,1.12,-3.000,0.035,6.01,5.46,0.010,0.32,0.0050,6.9
4,1992,10,48.0,1.67,0.39,0.40,1.15,-3.000,0.024,5.97,5.73,0.023,0.43,0.0040,7.2
4,1992,11,150.6,1.64,0.35,0.28,0.96,-3.000,0.047,5.68,5.41,0.379,0.48,0.0020,6.2
4,1992,12,46.8,1.68,0.36,0.28,1.03,-3.000,0.040,5.72,5.69,0.552,0.46,0.0020,6.7
4,1993,1,42.2,1.76,0.37,0.28,1.12,-3.000,0.032,5.81,5.60,0.648,0.45,0.0010,6.7
4,1993,2,17.0,1.65,0.37,0.30,1.19,-3.000,0.031,5.87,5.58,0.524,0.46,0.0010,6.9
4,1993,3,129.2,1.65,0.34,0.32,0.95,-3.000,0.036,5.68,4.78,1.353,0.44,0.0040,5.4
4,1993,4,295.3,1.50,0.28,0.38,0.72,-3.000,0.026,5.52,4.53,0.812,0.39,0.0040,4.6
4,1993,5,36.9,1.53,0.31,0.37,0.97,-3.000,0.012,5.71,5.04,0.046,0.45,0.0030,5.9
4,1993,6,25.6,1.58,0.33,0.25,1.04,-3.000,0.006,5.79,5.14,0.092,0.41,0.0040,6.0
4,1993,7,5.3,1.76,0.39,0.12,1.50,-3.000,0.014,5.94,5.63,0.017,0.46,0.0040,8.0
4,1993,8,9.0,1.81,0.41,0.12,1.51,-3.000,0.012,6.02,5.74,0.028,0.40,0.0030,7.7
4,1993,9,15.3,1.68,0.38,0.15,1.35,-3.000,0.017,5.88,5.97,0.010,0.36,0.0010,7.0
4,1993,10,41.7,1.63,0.39,0.43,1.21,-3.000,0.010,5.71,6.12,0.010,0.43,0.0030,6.9
4,1993,11,134.5,1.67,0.35,0.38,0.97,-3.000,0.014,5.55,5.42,0.412,0.71,0.0030,6.1
4,1993,12,88.7,1.71,0.33,0.33,0.95,-3.000,0.021,5.58,5.37,0.471,0.85,0.0020,6.0
4,1994,1,26.2,1.68,0.36,0.31,1.15,-3.000,0.029,5.87,5.59,0.412,0.64,0.0020,6.8
4,1994,2,26.7,1.59,0.34,0.29,1.12,-3.000,0.025,5.85,5.33,0.345,0.58,0.0020,6.6
4,1994,3,54.9,1.64,0.34,0.28,1.11,-3.000,0.009,5.80,5.27,0.306,0.58,0.0020,6.4
4,1994,4,370.3,1.55,0.28,0.33,0.77,-3.000,0.006,5.43,4.76,0.838,0.44,0.0010,4.7
4,1994,5,90.0,1.50,0.27,0.37,0.86,-3.000,0.018,5.55,5.01,0.110,0.41,0.0010,5.3
4,1994,6,18.4,1.67,0.33,0.25,1.13,-3.000,0.019,6.21,5.34,0.019,0.42,0.0020,6.2
4,1994,7,8.9,1.74,0.36,0.16,1.38,-3.000,0.008,6.29,5.36,0.010,0.43,0.0020,7.4
4,1994,8,9.1,1.72,0.37,0.15,1.44,-3.000,0.005,6.26,5.37,0.010,0.38,0.0020,7.5
4,1994,9,16.4,1.72,0.41,0.26,1.57,-3.000,0.011,6.31,5.69,0.010,0.44,0.0030,7.5
4,1994,10,12.6,1.65,0.42,0.50,1.55,-3.000,0.005,6.26,5.94,0.010,0.47,0.0030,7.6
4,1994,11,32.1,1.64,0.40,0.36,1.45,-3.000,0.006,6.09,5.75,0.203,0.54,0.0020,7.6
4,1994,12,83.5,1.82,0.39,0.31,1.20,-3.000,0.019,5.92,5.24,1.660,0.55,0.0020,7.0
4,1995,1,114.0,2.01,0.38,0.36,1.00,-3.000,0.019,5.64,4.74,2.890,0.59,0.0030,6.1
4,1995,2,19.0,1.92,0.39,0.37,1.18,-3.000,0.019,5.88,5.33,1.738,0.54,0.0020,7.0
4,1995,3,135.1,1.88,0.36,0.35,1.01,-3.000,0.005,5.64,4.80,2.403,0.52,0.0020,6.2
4,1995,4,67.7,1.75,0.33,0.35,1.01,-3.000,0.005,5.74,5.00,1.527,0.51,0.0020,6.3
4,1995,5,70.4,1.63,0.32,0.39,1.08,-3.000,0.013,5.91,5.18,0.538,0.49,0.0020,6.4
4,1995,6,17.0,1.74,0.34,0.30,1.20,-3.000,0.012,6.02,5.27,0.424,0.50,0.0030,6.8
4,1995,7,13.0,1.86,0.38,0.21,1.28,-3.000,0.009,6.05,5.16,0.352,0.47,0.0040,7.2
4,1995,8,54.7,1.79,0.34,0.16,1.06,-3.000,0.006,5.86,5.22,0.353,0.39,0.0030,6.8
4,1995,9,4.4,1.87,0.43,0.21,1.58,-3.000,0.015,6.12,5.98,0.012,0.53,0.0020,8.3
4,1995,10,147.5,1.70,0.34,0.49,1.03,-3.000,0.017,5.63,5.46,0.559,0.72,0.0030,6.5
4,1995,11,178.0,1.69,0.31,0.38,0.87,-3.000,0.005,5.46,4.98,1.056,0.77,0.0020,6.0
4,1995,12,26.2,1.66,0.34,0.31,1.12,-3.000,0.008,5.71,5.29,0.902,0.66,0.0010,6.6
4,1996,1,233.6,1.74,0.34,0.36,0.98,-3.000,0.005,5.55,4.60,2.301,0.70,0.0010,5.6
4,1996,2,102.0,1.69,0.33,0.37,0.99,-3.000,0.005,5.62,4.70,1.710,0.76,0.0010,5.6
4,1996,3,84.4,1.62,0.32,0.36,0.99,-3.000,0.005,5.82,4.65,1.693,0.72,0.0020,5.9
4,1996,4,310.4,1.48,0.27,0.36,0.80,-3.000,0.005,5.62,4.22,1.658,0.56,0.0030,4.9
4,1996,5,168.7,1.37,0.25,0.41,0.77,-3.000,0.007,5.78,4.34,0.845,0.51,0.0030,4.9
4,1996,6,67.7,1.47,0.28,0.25,0.98,-3.000,0.010,6.08,4.64,0.344,0.44,0.0020,5.8
4,1996,7,128.3,1.48,0.26,0.16,0.84,-3.000,0.005,5.97,4.39,0.461,0.31,0.0030,5.8
4,1996,8,8.2,1.68,0.33,0.17,1.14,-3.000,0.005,6.17,5.14,0.521,0.46,0.0020,7.0
4,1996,9,2.4,1.75,0.38,0.19,1.51,-3.000,0.005,6.31,5.61,0.305,0.61,0.0030,7.8
4,1996,10,38.5,1.64,0.38,0.90,1.16,-3.000,0.014,6.03,4.78,1.544,0.85,0.0030,6.1
4,1996,11,122.3,1.62,0.33,0.42,1.02,-3.000,0.005,5.89,4.67,1.092,0.86,0.0010,6.0
4,1996,12,188.4,1.61,0.29,0.41,0.82,-3.000,0.006,5.47,4.02,2.199,0.65,0.0020,4.9
4,1997,1,38.0,1.65,0.32,0.33,0.98,-3.000,0.006,5.86,4.41,1.870,0.58,0.0010,5.7
4,1997,2,41.4,1.63,0.33,0.31,1.07,-3.000,0.019,5.98,4.39,1.935,0.55,0.0010,6.2
4,1997,3,74.5,1.69,0.33,0.33,1.00,-3.000,0.008,5.85,4.22,2.477,0.52,0.0010,5.7
4,1997,4,320.3,1.65,0.30,0.36,0.75,-3.000,0.005,5.48,3.58,3.376,0.38,0.0010,4.4
4,1997,5,133.1,1.50,0.27,0.38,0.76,-3.000,0.005,5.68,3.97,2.032,0.36,0.0010,4.8
4,1997,6,19.4,1.57,0.32,0.27,1.13,-3.000,0.005,6.20,4.76,0.703,0.45,0.0010,6.3
4,1997,7,33.4,1.58,0.32,0.14,1.20,-3.000,0.012,6.19,4.78,0.312,0.41,0.0010,7.0
4,1997,8,4.6,1.66,0.38,0.13,1.52,-3.000,0.012,6.32,5.02,0.207,0.48,0.0020,8.3
4,1997,9,3.4,1.58,0.38,0.17,1.53,-3.000,0.019,6.41,5.16,0.163,0.45,0.0020,7.9
4,1997,10,7.5,1.60,0.42,0.24,1.52,-3.000,0.031,6.38,5.48,0.229,0.51,0.0020,7.3
4,1997,11,56.4,1.54,0.36,0.27,1.10,-3.000,0.017,5.98,4.92,0.848,0.57,0.0020,6.5
4,1997,12,19.3,1.61,0.37,0.24,1.23,-3.000,0.012,6.10,5.15,0.940,0.54,0.0020,7.3
4,1998,1,99.8,1.68,0.35,0.39,0.84,-3.000,0.005,5.71,4.02,2.328,0.43,0.0030,5.3
4,1998,2,50.9,1.62,0.33,0.25,1.05,-3.000,0.005,5.92,4.66,1.415,0.46,0.0020,6.6
4,1998,3,238.1,1.62,0.30,0.30,0.81,-3.000,0.016,5.69,3.91,2.510,0.35,0.0010,5.4
4,1998,4,110.5,1.56,0.28,0.30,0.76,-3.000,0.015,5.68,3.96,2.040,0.34,0.0020,5.3
4,1998,5,58.1,1.49,0.28,0.31,0.90,-3.000,0.011,6.00,4.49,0.649,0.38,0.0020,6.1
4,1998,6,200.4,1.53,0.26,0.20,0.76,-3.000,0.005,5.79,4.20,0.767,0.28,0.0020,5.5
4,1998,7,35.4,1.59,0.27,0.14,0.82,-3.000,0.005,5.95,4.34,0.727,0.27,0.0010,6.3
4,1998,8,6.8,1.62,0.33,0.21,1.30,-3.000,0.005,6.24,4.75,0.371,0.41,0.0010,7.7
4,1998,9,7.6,1.60,0.36,0.25,1.52,-3.000,0.005,6.30,5.01,0.162,0.45,0.0040,8.2
4,1998,10,41.6,2.06,0.47,0.47,1.40,-3.000,0.005,6.11,4.34,4.039,0.48,0.0030,7.7
4,1998,11,83.9,2.60,0.49,0.35,1.22,-3.000,0.005,5.81,3.93,7.028,0.53,0.0020,7.3
4,1998,12,53.4,2.71,0.49,0.37,1.21,-3.000,0.005,5.72,3.89,7.913,0.50,0.0020,7.3
4,1999,1,98.1,2.64,0.48,0.36,1.04,-3.000,0.005,5.58,3.68,7.622,0.44,0.0020,6.4
4,1999,2,45.5,2.66,0.47,0.37,1.08,-3.000,0.005,5.62,3.70,7.606,0.45,0.0020,6.6
4,1999,3,185.0,2.54,0.42,0.45,0.92,-3.000,0.005,5.37,3.28,7.811,0.55,0.0020,5.2
4,1999,4,127.9,2.49,0.40,0.42,0.87,-3.000,0.005,5.29,3.24,7.821,0.48,0.0020,5.6
4,1999,5,88.9,1.90,0.35,0.34,1.11,-3.000,0.011,5.84,4.14,3.875,0.50,0.0020,6.2
4,1999,6,17.7,1.93,0.36,0.19,1.16,-3.000,0.005,5.93,4.24,3.427,0.48,0.0020,6.7
4,1999,7,9.9,1.75,0.35,0.13,1.34,-3.000,0.005,6.13,4.49,1.333,0.47,0.0040,7.6
4,1999,8,6.4,1.15,0.33,0.13,1.54,-3.000,0.005,6.29,4.76,1.336,0.46,0.0020,7.2
4,1999,9,142.4,1.75,0.34,0.22,1.04,-3.000,0.010,5.98,4.57,1.648,0.37,0.0030,6.5
4,1999,10,78.6,1.72,0.33,0.34,0.96,-3.000,0.005,6.09,4.46,2.078,0.46,0.0030,6.7
4,1999,11,100.9,1.97,0.36,0.30,1.05,-3.000,0.005,5.87,4.26,3.456,0.59,0.0010,6.6
4,1999,12,48.0,2.06,0.38,0.29,1.10,-3.000,0.005,5.81,4.28,4.232,0.62,0.0020,6.9
4,2000,1,38.6,2.05,0.39,0.31,1.16,-3.000,0.005,5.83,4.22,4.805,0.58,0.0020,6.7
4,2000,2,40.2,1.99,0.39,0.33,1.10,-3.000,0.006,5.76,4.07,4.804,0.67,0.0030,6.2
4,2000,3,215.8,2.04,0.36,0.35,0.91,-3.000,0.007,5.49,3.70,5.482,0.51,0.0010,5.6
4,2000,4,263.1,1.78,0.29,0.41,0.72,-3.000,0.005,5.34,3.71,3.900,0.46,0.0010,4.8
4,2000,5,136.1,1.56,0.26,0.38,0.84,-3.000,0.005,5.75,4.31,1.830,0.43,0.0010,5.4
4,2000,6,29.6,1.51,0.28,0.22,1.04,-3.000,0.005,5.93,4.66,1.049,0.42,0.0020,5.9
4,2000,7,7.6,1.50,0.31,0.12,1.25,-3.000,0.005,6.04,4.79,0.693,0.43,0.0030,7.0
4,2000,8,17.2,1.53,0.32,0.10,1.26,-3.000,0.005,6.09,4.87,0.491,0.39,0.0020,7.2
4,2000,9,15.0,1.48,0.32,0.09,1.33,-3.000,0.012,6.14,5.14,0.202,0.37,0.0020,7.6
4,2000,10,25.0,1.35,0.35,0.50,1.35,-3.000,0.005,6.24,5.26,0.036,0.48,0.0010,7.5
4,2000,11,67.5,1.39,0.33,0.29,1.10,-3.000,0.005,5.96,4.77,0.926,0.47,0.0020,6.9
4,2000,12,129.5,1.64,0.32,0.34,0.85,-3.000,0.005,5.55,4.26,2.605,0.45,0.0020,5.8
4,2001,1,21.9,1.61,0.33,0.26,1.10,-3.000,0.005,5.85,4.61,2.309,0.42,0.0010,7.1
