ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
2,1982,4,395.1,1.36,0.22,0.46,0.52,-3.000,0.015,5.26,5.31,0.104,0.27,0.0050,4.4
2,1982,5,31.0,1.44,0.23,0.45,0.64,-3.000,0.012,5.48,5.47,0.019,0.24,0.0040,5.6
2,1982,6,36.4,1.50,0.25,0.28,0.80,-3.000,0.011,5.66,5.66,0.010,0.19,0.0030,6.5
2,1982,7,4.6,1.51,0.25,0.21,0.81,-3.000,0.016,5.65,5.74,0.011,0.19,0.0030,6.8
2,1982,8,0.7,1.62,0.29,0.58,0.93,-3.000,0.018,5.72,6.12,0.010,0.31,0.0050,6.7
2,1982,9,5.1,1.54,0.31,0.68,0.95,-3.000,0.012,5.62,6.48,0.010,0.36,0.0030,6.7
2,1982,10,12.4,1.57,0.32,0.49,1.00,-3.000,0.010,5.67,6.52,0.010,0.34,0.0050,7.1
2,1982,11,86.3,1.66,0.29,0.44,0.84,-3.000,0.018,5.48,6.32,0.015,0.51,0.0030,6.4
2,1982,12,76.2,1.66,0.27,0.32,0.81,-3.000,0.013,5.46,6.19,0.010,0.50,0.0030,6.5
2,1983,1,83.0,1.51,0.25,0.41,0.65,-3.000,0.015,5.35,5.70,0.230,0.45,0.0090,5.0
2,1983,2,69.4,1.46,0.24,0.40,0.62,-3.000,0.010,5.33,5.43,0.164,0.41,0.0050,4.6
2,1983,3,141.4,1.49,0.24,0.34,0.66,-3.000,0.014,5.46,5.67,0.038,0.45,0.0020,4.9
2,1983,4,145.8,1.44,0.22,0.34,0.61,-3.000,0.011,5.40,5.13,0.015,0.40,0.0050,4.5
2,1983,5,155.1,1.43,0.22,0.39,0.64,-3.000,0.014,5.39,5.46,0.010,0.35,0.0040,4.8
2,1983,6,33.9,1.45,0.22,0.40,0.68,-3.000,0.018,5.49,5.41,0.011,0.30,0.0050,5.4
2,1983,7,0.7,1.69,0.28,0.53,0.80,-3.000,0.010,5.55,5.80,0.450,0.36,0.0090,5.4
2,1983,8,2.0,1.54,0.26,0.42,0.73,-3.000,0.018,5.46,5.52,0.144,0.36,0.0060,5.5
2,1983,9,0.2,1.44,0.27,0.72,0.89,-3.000,0.020,5.55,5.44,0.010,0.51,0.0070,5.7
2,1983,10,6.9,1.51,0.32,1.09,0.91,-3.000,0.013,5.43,5.77,0.010,0.83,0.0050,5.9
2,1983,11,111.7,1.63,0.27,0.48,0.80,-3.000,0.015,5.36,5.47,0.010,0.70,0.0030,5.7
2,1983,12,166.9,1.46,0.22,0.36,0.62,-3.000,0.015,5.27,5.13,0.010,0.51,0.0030,4.8
2,1984,1,16.0,1.51,0.24,0.29,0.75,-3.000,0.012,5.41,5.48,0.011,0.46,0.0030,5.6
2,1984,2,131.5,1.46,0.22,0.28,0.68,-3.000,0.010,5.35,5.22,0.018,0.46,0.0030,4.9
2,1984,3,80.7,1.43,0.22,0.27,0.68,-3.000,0.010,5.39,5.12,0.011,0.38,0.0030,4.9
2,1984,4,249.2,1.33,0.20,0.32,0.55,-3.000,0.016,5.35,4.70,0.010,0.31,0.0070,4.3
2,1984,5,236.9,1.34,0.21,0.35,0.59,-3.000,0.010,5.41,5.29,0.010,0.22,0.0060,4.8
2,1984,6,101.1,1.38,0.21,0.25,0.61,-3.000,0.010,5.44,5.21,0.010,0.18,0.0050,5.4
2,1984,7,64.4,1.39,0.21,0.14,0.59,-3.000,0.010,5.40,4.96,0.010,0.16,0.0060,5.8
2,1984,8,0.1,1.50,0.24,0.39,0.82,-3.000,0.013,5.45,5.51,0.024,0.24,0.0080,6.5
2,1984,9,0.0,1.38,0.31,1.17,0.86,-3.000,0.016,5.61,5.60,0.036,0.44,0.0140,5.7
2,1984,10,1.0,1.28,0.36,1.47,1.00,-3.000,0.015,5.20,5.73,0.025,0.83,0.0140,5.7
2,1984,11,43.4,1.49,0.29,0.61,0.87,-3.000,0.014,5.06,5.76,0.023,0.87,0.0050,6.0
2,1984,12,76.2,1.43,0.24,0.32,0.71,-3.000,0.019,5.28,5.31,0.028,0.61,0.0030,5.2
2,1985,1,19.1,1.48,0.25,0.30,0.74,-3.000,0.019,5.30,5.32,0.027,0.56,0.0040,5.6
2,1985,2,71.7,1.41,0.24,0.31,0.69,-3.000,0.010,5.25,5.32,0.415,0.52,0.0040,5.0
2,1985,3,116.8,1.35,0.22,0.29,0.67,-3.000,0.016,5.30,5.21,0.039,0.46,0.0040,4.8
2,1985,4,99.8,1.35,0.21,0.30,0.65,-3.000,0.012,5.28,5.10,0.023,0.43,0.0060,4.6
2,1985,5,56.7,1.41,0.23,0.34,0.73,-3.000,0.017,5.28,5.42,0.020,0.39,0.0020,5.2
2,1985,6,23.3,1.49,0.24,0.14,0.78,-3.000,0.014,5.38,5.65,0.021,0.29,0.0050,6.1
2,1985,7,2.5,1.53,0.24,0.11,0.76,-3.000,0.020,5.34,5.51,0.020,0.27,0.0070,6.1
2,1985,8,0.1,1.61,0.26,0.14,0.84,-3.000,0.020,5.28,5.70,0.015,0.30,0.0080,6.7
2,1985,9,20.5,1.43,0.22,0.35,0.60,-3.000,0.027,5.13,5.15,0.031,0.41,0.0100,5.3
2,1985,10,75.0,1.44,0.22,0.22,0.70,-3.000,0.017,5.15,5.39,0.021,0.39,0.0050,5.9
2,1985,11,103.0,1.49,0.23,0.20,0.74,-3.000,0.013,5.17,5.41,0.020,0.49,0.0040,5.8
2,1985,12,46.0,1.44,0.22,0.18,0.71,-3.000,0.011,5.14,5.25,0.022,0.48,0.0060,5.4
2,1986,1,193.8,1.29,0.22,0.45,0.49,-3.000,0.025,5.12,4.47,0.166,0.36,0.0100,3.6
2,1986,2,23.9,1.42,0.24,0.23,0.64,-3.000,0.026,5.22,5.17,0.024,0.35,0.0060,5.0
2,1986,3,207.7,1.16,0.21,0.21,0.61,-3.000,0.020,5.14,4.86,0.025,0.29,0.0050,4.3
2,1986,4,125.3,1.21,0.22,0.24,0.57,-3.000,0.019,5.12,4.77,0.020,0.29,0.0050,4.3
2,1986,5,82.5,1.30,0.22,0.26,0.73,-3.000,0.023,5.24,5.24,0.028,0.29,0.0050,5.6
2,1986,6,19.2,1.39,0.24,0.17,0.77,-3.000,0.015,5.28,5.35,0.037,0.24,0.0050,6.1
2,1986,7,17.8,1.44,0.24,0.11,0.82,-3.000,0.022,5.27,5.48,0.050,0.22,0.0070,6.6
2,1986,8,77.3,1.44,0.23,0.09,0.70,-3.000,0.024,5.21,5.37,0.047,0.19,0.0070,5.9
2,1986,9,35.0,1.44,0.25,0.15,0.82,-3.000,0.014,5.23,5.57,0.020,0.26,0.0050,6.4
2,1986,10,49.7,1.46,0.27,0.28,0.83,-3.000,0.024,5.23,5.70,0.025,0.32,0.0070,6.1
2,1986,11,91.1,1.45,0.26,0.26,0.78,-3.000,0.024,5.24,5.42,0.070,0.40,0.0070,5.6
2,1986,12,65.6,1.42,0.25,0.22,0.74,-3.000,0.025,5.22,5.36,0.053,0.39,0.0060,5.4
2,1987,1,20.1,1.45,0.26,0.21,0.81,-3.000,0.020,5.22,5.54,0.062,0.39,0.0060,5.7
2,1987,2,10.3,1.44,0.27,0.22,0.87,-3.000,0.018,5.29,5.67,0.092,0.37,0.0060,5.8
2,1987,3,262.5,1.41,0.25,0.34,0.65,-3.000,0.018,5.18,4.77,1.044,0.36,0.0070,4.6
2,1987,4,97.9,1.37,0.24,0.40,0.59,-3.000,0.021,5.17,4.76,0.692,0.35,0.0070,4.4
2,1987,5,46.4,1.38,0.26,0.37,0.74,-3.000,0.018,5.28,5.28,0.129,0.34,0.0070,5.1
2,1987,6,96.2,1.41,0.24,0.19,0.73,-3.000,0.018,5.29,5.17,0.014,0.26,0.0080,5.8
2,1987,7,15.6,1.43,0.24,0.15,0.75,-3.000,0.017,5.24,5.20,0.010,0.22,0.0060,6.1
2,1987,8,3.7,1.55,0.29,0.14,0.96,-3.000,0.023,5.31,5.63,0.010,0.25,0.0050,7.2
2,1987,9,39.7,1.43,0.26,0.35,0.91,-3.000,0.020,5.26,5.54,0.010,0.42,0.0070,6.3
2,1987,10,61.9,1.40,0.27,0.45,0.83,-3.000,0.021,5.27,5.39,0.022,0.48,0.0050,6.0
2,1987,11,83.9,1.46,0.27,0.43,0.72,-3.000,0.012,5.10,5.22,0.301,0.63,0.0110,5.2
2,1987,12,52.1,1.46,0.27,0.33,0.75,-3.000,0.018,5.19,5.32,0.156,0.62,0.0080,5.5
2,1988,1,18.8,1.47,0.28,0.24,0.85,-3.000,0.023,5.27,5.67,0.084,0.65,0.0060,5.9
2,1988,2,31.2,1.52,0.30,0.25,0.84,-3.000,0.022,5.23,5.48,0.119,0.70,0.0050,5.5
2,1988,3,94.2,1.52,0.30,0.38,0.71,-3.000,0.021,5.17,4.80,1.245,0.52,0.0160,4.4
2,1988,4,148.4,1.44,0.27,0.34,0.69,-3.000,0.016,5.06,5.11,0.458,0.46,0.0130,4.5
2,1988,5,61.9,1.41,0.26,0.37,0.79,-3.000,0.019,5.46,5.45,0.039,0.43,0.0110,5.0
2,1988,6,3.9,1.47,0.28,0.26,0.88,-3.000,0.012,5.48,5.56,0.010,0.37,0.0100,5.7
2,1988,7,4.9,1.50,0.27,0.15,0.93,-3.000,0.015,5.38,5.60,0.010,0.26,0.0060,6.4
2,1988,8,6.2,1.45,0.24,0.15,0.80,-3.000,0.015,5.21,5.60,0.010,0.23,0.0040,5.9
2,1988,9,8.9,1.44,0.25,0.14,0.78,-3.000,0.011,5.10,5.67,0.010,0.24,0.0040,5.7
2,1988,10,6.3,1.51,0.37,0.60,1.18,-3.000,0.015,5.34,6.49,0.010,0.71,0.0040,6.3
2,1988,11,88.8,1.53,0.31,0.35,0.88,-3.000,0.017,5.14,5.76,0.010,0.77,0.0020,5.3
2,1988,12,19.5,1.60,0.30,0.25,0.96,-3.000,0.018,5.18,6.03,0.070,0.68,0.0020,5.7
2,1989,1,10.0,1.58,0.31,0.23,1.00,-3.000,0.011,5.22,6.01,0.028,0.61,0.0020,5.7
2,1989,2,18.9,1.61,0.34,0.23,1.01,-3.000,0.012,5.24,6.17,0.102,0.59,0.0030,5.6
2,1989,3,101.6,1.48,0.29,0.28,0.84,-3.000,0.019,5.20,5.45,0.202,0.59,0.0030,4.8
2,1989,4,218.7,1.41,0.25,0.32,0.69,-3.000,0.020,5.15,5.19,0.184,0.50,0.0030,4.3
2,1989,5,166.8,1.35,0.24,0.38,0.66,-3.000,0.018,5.21,5.23,0.283,0.41,0.0030,4.5
2,1989,6,83.0,1.43,0.25,0.18,0.75,-3.000,0.023,5.22,5.42,0.010,0.34,0.0020,5.5
2,1989,7,4.7,1.45,0.25,0.11,0.86,-3.000,0.012,5.29,5.75,0.010,0.29,0.0020,6.5
2,1989,8,12.7,1.55,0.27,0.11,0.89,-3.000,0.010,5.27,5.84,0.010,0.21,0.0030,6.7
2,1989,9,15.9,1.49,0.29,0.24,0.97,-3.000,0.012,5.20,5.96,0.010,0.40,0.0050,6.5
2,1989,10,150.3,1.52,0.28,0.39,0.81,-3.000,0.031,5.15,5.74,0.012,0.52,0.0060,5.8
2,1989,11,144.7,1.49,0.22,0.29,0.79,-3.000,0.016,5.14,5.55,0.127,0.43,0.0040,5.4
2,1989,12,20.4,1.47,0.27,0.25,0.86,-3.000,0.012,5.12,5.54,0.301,0.56,0.0060,5.5
2,1990,1,80.7,1.57,0.29,0.27,0.85,-3.000,0.023,5.04,5.17,1.459,0.57,0.0040,5.1
2,1990,2,74.1,1.60,0.29,0.31,0.82,-3.000,0.014,5.02,5.14,1.696,0.51,0.0040,5.0
2,1990,3,219.6,1.61,0.28,0.38,0.73,-3.000,0.010,5.02,4.66,2.563,0.39,0.0050,4.5
2,1990,4,131.1,1.49,0.26,0.40,0.70,-3.000,0.009,5.23,4.84,1.743,0.39,0.0050,4.5
2,1990,5,137.5,1.51,0.26,0.49,0.69,-3.000,0.032,5.28,4.93,1.384,0.39,0.0050,4.4
2,1990,6,100.4,1.47,0.25,0.22,0.70,-3.000,0.014,5.22,5.34,0.100,0.28,0.0080,5.2
2,1990,7,25.9,1.45,0.24,0.14,0.71,-3.000,0.024,5.33,5.43,0.018,0.24,0.0090,5.6
2,1990,8,193.6,1.43,0.25,0.33,0.61,-3.000,0.022,5.30,4.78,0.439,0.26,0.0080,4.8
2,1990,9,11.2,1.49,0.28,0.14,0.91,-3.000,0.016,5.42,5.79,0.010,0.39,0.0040,6.4
2,1990,10,166.6,1.53,0.27,0.32,0.75,-3.000,0.018,5.41,5.63,0.026,0.49,0.0040,5.8
2,1990,11,97.1,1.52,0.26,0.26,0.71,-3.000,0.013,5.31,5.17,0.587,0.55,0.0100,5.2
2,1990,12,158.0,1.52,0.29,0.29,0.64,-3.000,0.013,5.16,4.67,1.879,0.45,0.0080,4.4
2,1991,1,32.2,1.50,0.27,0.24,0.74,-3.000,0.010,5.30,5.14,1.505,0.47,0.0060,5.1
2,1991,2,28.5,1.56,0.29,0.25,0.76,-3.000,0.022,5.29,5.13,1.627,0.43,0.0060,4.9
2,1991,3,149.3,1.62,0.30,0.28,0.67,-3.000,0.029,5.16,4.58,2.741,0.36,0.0030,4.4
2,1991,4,132.3,1.46,0.27,0.30,0.62,-3.000,0.022,5.21,4.88,1.435,0.38,0.0040,4.3
2,1991,5,50.8,1.68,0.29,0.32,0.73,-3.000,0.019,5.37,5.28,0.555,0.38,0.0030,4.8
2,1991,6,4.0,1.47,0.29,0.19,0.83,-3.000,0.017,5.41,5.61,0.139,0.30,0.0030,5.9
2,1991,7,1.8,1.63,0.32,0.36,0.70,-3.000,0.010,5.33,5.12,0.993,0.27,0.0070,4.8
2,1991,8,79.6,1.44,0.23,0.12,0.50,-3.000,0.027,5.15,4.93,0.010,0.14,0.0050,4.9
2,1991,9,17.1,1.39,0.26,0.08,0.82,-3.000,0.026,5.17,5.57,0.010,0.20,0.0030,6.2
2,1991,10,142.7,1.41,0.25,0.14,0.65,-3.000,0.021,5.13,5.36,0.010,0.24,0.0030,5.6
2,1991,11,66.2,1.41,0.25,0.22,0.73,-3.000,0.010,5.19,5.39,0.010,0.46,0.0030,5.4
2,1991,12,79.3,1.44,0.25,0.18,0.70,-3.000,0.021,5.13,5.26,0.336,0.42,0.0010,4.9
2,1992,1,75.4,1.42,0.26,0.18,0.69,-3.000,0.012,5.20,5.20,0.343,0.40,0.0020,4.8
2,1992,2,16.1,1.46,0.29,0.20,0.80,-3.000,0.012,5.32,5.34,0.284,0.40,0.0020,5.2
2,1992,3,148.5,1.46,0.29,0.25,0.70,-3.000,0.024,5.28,5.02,0.716,0.43,0.0020,4.4
2,1992,4,202.7,1.27,0.23,0.27,0.57,-3.000,0.015,5.24,4.55,0.426,0.40,0.0060,3.7
2,1992,5,53.4,1.33,0.25,0.27,0.63,-3.000,0.019,5.33,4.86,0.105,0.40,0.0050,4.3
2,1992,6,15.8,1.35,0.25,0.17,0.73,-3.000,0.031,5.37,5.11,0.010,0.32,0.0020,5.0
2,1992,7,18.4,1.39,0.25,0.08,0.75,-3.000,0.037,5.36,5.22,0.010,0.20,0.0040,5.7
2,1992,8,44.2,1.35,0.23,0.05,0.76,-3.000,0.030,5.27,5.29,0.010,0.18,0.0030,6.0
2,1992,9,52.2,1.35,0.23,0.05,0.72,-3.000,0.037,5.26,5.30,0.010,0.26,0.0040,5.8
2,1992,10,50.5,1.38,0.27,0.21,0.78,-3.000,0.028,5.33,5.35,0.010,0.36,0.0050,5.7
2,1992,11,157.5,1.33,0.24,0.15,0.69,-3.000,0.032,5.26,5.09,0.014,0.46,0.0020,5.0
2,1992,12,40.7,1.34,0.24,0.14,0.75,-3.000,0.035,5.30,5.31,0.013,0.43,0.0020,5.3
2,1993,1,42.9,1.33,0.25,0.15,0.78,-3.000,0.034,5.27,5.28,0.057,0.42,0.0010,5.1
2,1993,2,13.6,1.31,0.27,0.15,0.89,-3.000,0.030,5.29,5.35,0.027,0.41,0.0010,5.3
2,1993,3,149.7,1.26,0.23,0.21,0.66,-3.000,0.037,5.11,4.65,0.699,0.39,0.0020,4.2
2,1993,4,272.3,1.17,0.20,0.22,0.58,-3.000,0.025,5.15,4.48,0.184,0.37,0.0020,3.8
2,1993,5,26.7,1.24,0.22,0.20,0.74,-3.000,0.012,5.16,5.00,0.010,0.37,0.0010,4.8
2,1993,6,22.8,1.24,0.22,0.12,0.71,-3.000,0.006,5.22,4.90,0.010,0.29,0.0030,4.9
2,1993,7,2.4,2.37,0.26,0.24,0.96,-3.000,0.013,5.77,5.30,0.012,0.29,0.0020,6.3
2,1993,8,6.8,1.34,0.23,0.05,0.86,-3.000,0.005,5.18,5.50,0.010,0.22,0.0010,6.2
2,1993,9,17.2,1.28,0.22,0.10,0.79,-3.000,0.019,5.12,5.46,0.010,0.28,0.0010,5.8
2,1993,10,48.5,1.27,0.25,0.20,0.76,-3.000,0.040,5.18,5.42,0.010,0.40,0.0020,5.6
2,1993,11,144.6,1.35,0.24,0.23,0.73,-3.000,0.017,5.18,5.04,0.128,0.70,0.0020,4.9
2,1993,12,86.6,1.38,0.24,0.19,0.73,-3.000,0.020,5.16,4.88,0.195,0.86,0.0010,4.8
2,1994,1,22.4,1.36,0.25,0.16,0.82,-3.000,0.031,5.27,5.18,0.140,0.67,0.0010,5.2
2,1994,2,27.9,1.31,0.24,0.15,0.80,-3.000,0.019,5.28,5.01,0.183,0.58,0.0010,4.9
2,1994,3,58.8,1.33,0.24,0.18,0.79,-3.000,0.005,5.33,4.98,0.309,0.58,0.0010,4.8
2,1994,4,353.7,1.19,0.20,0.19,0.60,-3.000,0.006,5.14,4.65,0.328,0.39,0.0010,3.8
2,1994,5,75.3,1.20,0.20,0.21,0.67,-3.000,0.014,5.27,4.78,0.010,0.35,0.0010,4.2
2,1994,6,12.3,1.27,0.21,0.09,0.79,-3.000,0.012,5.44,5.08,0.010,0.26,0.0010,5.3
2,1994,7,4.9,1.26,0.21,0.06,0.87,-3.000,0.008,5.43,5.15,0.010,0.22,0.0010,6.1
2,1994,8,6.1,1.26,0.21,0.07,0.86,-3.000,0.005,5.40,5.21,0.010,0.18,0.0010,6.0
2,1994,9,15.8,1.23,0.23,0.10,0.91,-3.000,0.005,5.38,5.31,0.010,0.26,0.0020,6.0
2,1994,10,11.6,1.25,0.26,0.17,0.99,-3.000,0.008,5.41,5.44,0.010,0.36,0.0020,6.1
2,1994,11,36.1,1.29,0.26,0.19,0.96,-3.000,0.006,5.40,5.37,0.029,0.48,0.0020,5.9
2,1994,12,87.9,1.39,0.25,0.17,0.85,-3.000,0.016,5.34,5.02,0.450,0.54,0.0010,5.4
2,1995,1,117.4,1.38,0.23,0.18,0.76,-3.000,0.009,5.17,4.72,0.932,0.57,0.0020,4.9
2,1995,2,15.7,1.39,0.25,0.17,0.86,-3.000,0.021,5.30,5.14,0.425,0.52,0.0010,5.5
2,1995,3,140.5,1.34,0.24,0.19,0.76,-3.000,0.011,5.15,4.79,0.829,0.48,0.0010,4.9
2,1995,4,58.0,1.26,0.24,0.19,0.77,-3.000,0.009,5.20,4.97,0.259,0.44,0.0010,4.9
2,1995,5,64.4,1.25,0.23,0.22,0.85,-3.000,0.019,5.32,5.11,0.030,0.41,0.0020,5.1
2,1995,6,13.8,1.26,0.23,0.13,0.90,-3.000,0.014,5.32,5.19,0.011,0.33,0.0010,5.6
2,1995,7,10.3,1.22,0.22,0.19,0.68,-3.000,0.005,5.17,4.75,0.088,0.28,0.0030,5.4
2,1995,8,64.9,1.25,0.20,0.05,0.70,-3.000,0.014,5.10,5.03,0.010,0.21,0.0020,5.9
2,1995,9,1.7,1.24,0.23,0.14,0.84,-3.000,0.025,5.12,5.29,0.010,0.41,0.0010,6.1
2,1995,10,168.2,1.27,0.23,0.27,0.77,-3.000,0.017,5.09,5.06,0.010,0.69,0.0020,5.4
2,1995,11,180.3,1.25,0.21,0.21,0.73,-3.000,0.005,5.06,4.71,0.106,0.78,0.0010,5.1
2,1995,12,23.9,1.25,0.23,0.15,0.86,-3.000,0.008,5.14,4.98,0.117,0.66,0.0010,5.2
2,1996,1,265.8,1.24,0.23,0.20,0.78,-3.000,0.005,5.09,4.60,0.763,0.52,0.0010,4.5
2,1996,2,112.2,1.21,0.22,0.19,0.79,-3.000,0.005,5.14,4.59,0.557,0.72,0.0010,4.4
2,1996,3,96.4,1.16,0.21,0.20,0.78,-3.000,0.005,5.28,4.54,0.458,0.69,0.0010,4.5
2,1996,4,285.1,1.05,0.19,0.20,0.68,-3.000,0.005,5.25,4.26,0.388,0.52,0.0020,3.8
2,1996,5,161.9,1.01,0.18,0.22,0.66,-3.000,0.007,5.35,4.27,0.063,0.45,0.0020,3.8
2,1996,6,69.7,1.09,0.19,0.08,0.75,-3.000,0.008,5.44,4.43,0.010,0.31,0.0010,4.8
2,1996,7,133.3,1.05,0.17,0.04,0.63,-3.000,0.005,5.38,4.20,0.019,0.20,0.0020,4.9
2,1996,8,4.2,1.10,0.19,0.14,0.76,-3.000,0.005,5.49,4.45,0.059,0.30,0.0020,5.7
2,1996,9,0.5,1.10,0.23,0.59,0.81,-3.000,0.005,5.46,4.41,0.270,0.66,0.0030,5.2
2,1996,10,48.2,1.10,0.25,0.83,0.81,-3.000,0.005,5.39,4.39,0.348,0.97,0.0030,4.7
2,1996,11,139.0,1.15,0.21,0.24,0.78,-3.000,0.005,5.24,4.41,0.109,0.92,0.0010,4.8
2,1996,12,200.6,1.11,0.19,0.22,0.68,-3.000,0.006,5.14,3.92,0.764,0.69,0.0010,3.9
2,1997,1,33.6,1.14,0.21,0.16,0.76,-3.000,0.008,5.27,4.23,0.582,0.56,0.0010,4.3
2,1997,2,47.1,1.17,0.22,0.17,0.80,-3.000,0.019,5.30,4.14,1.057,0.51,0.0010,4.5
2,1997,3,77.1,1.16,0.22,0.19,0.77,-3.000,0.009,5.19,4.03,1.386,0.49,0.0010,4.2
2,1997,4,311.7,1.07,0.19,0.21,0.62,-3.000,0.005,5.10,3.69,1.541,0.34,0.0010,3.4
2,1997,5,118.5,1.02,0.18,0.21,0.63,-3.000,0.005,5.24,4.02,0.425,0.30,0.0010,3.8
2,1997,6,12.3,1.07,0.19,0.34,0.81,-3.000,0.005,5.44,4.47,0.013,0.29,0.0010,4.9
2,1997,7,33.4,1.10,0.19,0.06,0.76,-3.000,0.016,5.44,4.45,0.010,0.17,0.0010,5.8
2,1997,8,1.5,1.05,0.19,0.04,0.76,-3.000,0.017,5.34,4.40,0.010,0.18,0.0010,5.8
2,1997,9,1.9,1.03,0.20,0.05,0.87,-3.000,0.018,5.37,4.65,0.010,0.24,0.0010,6.1
2,1997,10,4.7,1.02,0.21,0.18,0.80,-3.000,0.024,5.37,4.61,0.010,0.39,0.0020,5.6
2,1997,11,70.1,1.07,0.21,0.22,0.71,-3.000,0.012,5.36,4.43,0.011,0.55,0.0020,5.1
2,1997,12,22.6,1.13,0.22,0.09,0.83,-3.000,0.008,5.39,4.66,0.044,0.51,0.0010,5.1
2,1998,1,112.5,1.16,0.22,0.26,0.61,-3.000,0.013,5.30,3.87,1.059,0.43,0.0030,4.1
2,1998,2,61.4,1.12,0.21,0.11,0.77,-3.000,0.005,5.36,4.44,0.255,0.41,0.0010,5.0
2,1998,3,264.0,1.03,0.19,0.15,0.62,-3.000,0.015,5.26,3.94,0.660,0.31,0.0010,4.2
2,1998,4,97.3,1.03,0.18,0.16,0.60,-3.000,0.015,5.28,3.98,0.408,0.28,0.0010,4.2
2,1998,5,57.2,1.05,0.19,0.15,0.70,-3.000,0.012,5.38,4.31,0.038,0.29,0.0010,5.0
2,1998,6,222.0,1.07,0.18,0.08,0.60,-3.000,0.005,5.30,4.04,0.080,0.17,0.0010,5.0
2,1998,7,37.8,1.10,0.17,0.06,0.61,-3.000,0.005,5.39,4.07,0.041,0.17,0.0010,5.5
2,1998,8,4.5,1.08,0.18,0.10,0.85,-3.000,0.005,5.48,4.34,0.010,0.31,0.0010,6.5
2,1998,9,6.9,1.06,0.20,0.13,0.97,-3.000,0.005,5.48,4.44,0.010,0.39,0.0020,6.8
2,1998,10,55.1,1.42,0.29,0.27,0.99,-3.000,0.005,5.37,3.99,2.824,0.46,0.0020,6.4
2,1998,11,82.5,1.73,0.29,0.22,0.92,-3.000,0.005,5.14,3.73,4.395,0.51,0.0010,5.7
2,1998,12,53.7,1.61,0.29,0.20,0.94,-3.000,0.005,5.10,3.79,4.449,0.52,0.0010,5.8
2,1999,1,106.2,1.70,0.31,0.24,0.81,-3.000,0.005,5.02,3.56,5.231,0.46,0.0010,4.9
2,1999,2,44.8,1.62,0.29,0.23,0.83,-3.000,0.005,5.08,3.65,4.586,0.44,0.0010,4.9
2,1999,3,216.5,1.52,0.27,0.32,0.71,-3.000,0.005,5.01,3.40,4.663,0.53,0.0020,4.1
2,1999,4,101.8,1.23,0.24,0.22,0.76,-3.000,0.005,5.04,3.64,2.880,0.47,0.0020,4.9
2,1999,5,83.9,1.25,0.23,0.23,0.86,-3.000,0.011,5.36,4.44,1.161,0.44,0.0030,5.1
2,1999,6,9.1,1.10,0.20,0.08,0.83,-3.000,0.005,5.34,4.55,0.228,0.34,0.0030,5.6
2,1999,7,6.1,1.05,0.19,0.04,0.82,-3.000,0.005,5.32,4.52,0.010,0.27,0.0030,5.9
2,1999,8,3.7,1.00,0.20,0.07,0.85,-3.000,0.005,5.30,4.50,0.027,0.31,0.0030,5.3
2,1999,9,160.1,1.09,0.20,0.07,0.69,-3.000,0.005,5.21,4.38,0.056,0.27,0.0030,5.4
2,1999,10,75.5,1.09,0.20,0.16,0.67,-3.000,0.005,5.42,4.40,0.069,0.38,0.0020,5.4
2,1999,11,103.0,1.22,0.21,0.16,0.79,-3.000,0.005,5.35,4.28,0.512,0.59,0.0020,5.3
2,1999,12,50.9,1.24,0.22,0.14,0.82,-3.000,0.005,5.28,4.27,0.974,0.63,0.0020,5.4
2,2000,1,33.1,1.30,0.25,0.14,0.83,-3.000,0.005,5.24,4.22,1.424,0.62,0.0010,5.2
2,2000,2,38.3,1.29,0.26,0.20,0.76,-3.000,0.005,5.17,4.06,2.368,0.56,0.0020,4.5
2,2000,3,224.9,1.19,0.22,0.21,0.69,-3.000,0.007,5.12,3.96,2.029,0.50,0.0010,4.5
2,2000,4,257.5,1.06,0.18,0.25,0.58,-3.000,0.005,5.11,3.99,0.897,0.44,0.0010,4.3
2,2000,5,132.4,1.03,0.17,0.23,0.70,-3.000,0.005,5.30,4.32,0.153,0.38,0.0010,4.5
2,2000,6,22.2,1.02,0.18,0.10,0.80,-3.000,0.005,5.38,4.47,0.010,0.31,0.0010,5.3
2,2000,7,3.9,1.00,0.18,0.07,0.78,-3.000,0.005,5.45,4.37,0.029,0.23,0.0010,6.1
2,2000,8,14.2,0.99,0.18,0.03,0.82,-3.000,0.005,5.39,4.48,0.010,0.20,0.0010,6.4
2,2000,9,16.6,0.97,0.18,0.02,0.76,-3.000,0.005,5.33,4.50,0.016,0.20,0.0010,6.1
2,2000,10,31.9,0.95,0.22,0.35,0.81,-3.000,0.005,5.47,4.58,0.010,0.40,0.0020,5.7
2,2000,11,77.0,1.05,0.22,0.14,0.76,-3.000,0.005,5.41,4.45,0.127,0.46,0.0020,5.4
2,2000,12,146.3,1.13,0.21,0.19,0.63,-3.000,0.005,5.28,4.10,0.840,0.46,0.0030,4.7
2,2001,1,19.1,1.08,0.20,0.11,0.76,-3.000,0.005,5.39,4.46,0.487,0.42,0.0010,5.4
2,2001,2,18.4,1.08,0.23,0.13,0.86,-3.000,0.005,5.44,4.63,0.591,0.42,0.0020,5.6
2,2001,3,26.5,1.14,0.24,0.15,0.87,-3.000,0.007,5.45,4.67,0.637,0.39,0.0020,5.4
